k,total_residuals,j,modulus,residue_mod,residue_mod_binary_msb_first,residue_mod_binary_lsb_first,count,fraction_of_residuals,s2_branch_capacity,density_within_s2_bucket
16,378,14,16384,8893,10001010111101,10111101010001,1,0.002645502646,4,0.250000000000
16,378,14,16384,9021,10001100111101,10111100110001,1,0.002645502646,4,0.250000000000
16,378,14,16384,9093,10001110000101,10100001110001,3,0.007936507937,4,0.750000000000
16,378,14,16384,9149,10001110111101,10111101110001,3,0.007936507937,4,0.750000000000
16,378,14,16384,9197,10001111101101,10110111110001,1,0.002645502646,4,0.250000000000
16,378,14,16384,9213,10001111111101,10111111110001,1,0.002645502646,4,0.250000000000
16,378,14,16384,9293,10010001001101,10110010001001,1,0.002645502646,4,0.250000000000
16,378,14,16384,9469,10010011111101,10111111001001,1,0.002645502646,4,0.250000000000
16,378,14,16384,9501,10010100011101,10111000101001,3,0.007936507937,4,0.750000000000
16,378,14,16384,9629,10010110011101,10111001101001,1,0.002645502646,4,0.250000000000
16,378,14,16384,9701,10010111100101,10100111101001,3,0.007936507937,4,0.750000000000
16,378,14,16384,9837,10011001101101,10110110011001,1,0.002645502646,4,0.250000000000
16,378,14,16384,9901,10011010101101,10110101011001,1,0.002645502646,4,0.250000000000
16,378,14,16384,9981,10011011111101,10111111011001,3,0.007936507937,4,0.750000000000
16,378,14,16384,10109,10011101111101,10111110111001,3,0.007936507937,4,0.750000000000
16,378,14,16384,10173,10011110111101,10111101111001,1,0.002645502646,4,0.250000000000
16,378,14,16384,10229,10011111110101,10101111111001,1,0.002645502646,4,0.250000000000
16,378,14,16384,10237,10011111111101,10111111111001,4,0.010582010582,4,1.000000000000
16,378,14,16384,10461,10100011011101,10111011000101,1,0.002645502646,4,0.250000000000
16,378,14,16384,10685,10100110111101,10111101100101,1,0.002645502646,4,0.250000000000
16,378,14,16384,10749,10100111111101,10111111100101,1,0.002645502646,4,0.250000000000
16,378,14,16384,10861,10101001101101,10110110010101,1,0.002645502646,4,0.250000000000
16,378,14,16384,10901,10101010010101,10101001010101,1,0.002645502646,4,0.250000000000
16,378,14,16384,10909,10101010011101,10111001010101,1,0.002645502646,4,0.250000000000
16,378,14,16384,10917,10101010100101,10100101010101,4,0.010582010582,4,1.000000000000
16,378,14,16384,11005,10101011111101,10111111010101,1,0.002645502646,4,0.250000000000
16,378,14,16384,11069,10101100111101,10111100110101,1,0.002645502646,4,0.250000000000
16,378,14,16384,11117,10101101101101,10110110110101,1,0.002645502646,4,0.250000000000
16,378,14,16384,11165,10101110011101,10111001110101,3,0.007936507937,4,0.750000000000
16,378,14,16384,11197,10101110111101,10111101110101,1,0.002645502646,4,0.250000000000
16,378,14,16384,11245,10101111101101,10110111110101,1,0.002645502646,4,0.250000000000
16,378,14,16384,11261,10101111111101,10111111110101,1,0.002645502646,4,0.250000000000
16,378,14,16384,11373,10110001101101,10110110001101,3,0.007936507937,4,0.750000000000
16,378,14,16384,11389,10110001111101,10111110001101,1,0.002645502646,4,0.250000000000
16,378,14,16384,11517,10110011111101,10111111001101,1,0.002645502646,4,0.250000000000
16,378,14,16384,11653,10110110000101,10100001101101,1,0.002645502646,4,0.250000000000
16,378,14,16384,11677,10110110011101,10111001101101,1,0.002645502646,4,0.250000000000
16,378,14,16384,11773,10110111111101,10111111101101,3,0.007936507937,4,0.750000000000
16,378,14,16384,11813,10111000100101,10100100011101,1,0.002645502646,4,0.250000000000
16,378,14,16384,12029,10111011111101,10111111011101,1,0.002645502646,4,0.250000000000
16,378,14,16384,12061,10111100011101,10111000111101,1,0.002645502646,4,0.250000000000
16,378,14,16384,12125,10111101011101,10111010111101,1,0.002645502646,4,0.250000000000
16,378,14,16384,12197,10111110100101,10100101111101,3,0.007936507937,4,0.750000000000
16,378,14,16384,12221,10111110111101,10111101111101,1,0.002645502646,4,0.250000000000
16,378,14,16384,12261,10111111100101,10100111111101,1,0.002645502646,4,0.250000000000
16,378,14,16384,12277,10111111110101,10101111111101,1,0.002645502646,4,0.250000000000
16,378,14,16384,12285,10111111111101,10111111111101,4,0.010582010582,4,1.000000000000
16,378,14,16384,12397,11000001101101,10110110000011,1,0.002645502646,4,0.250000000000
16,378,14,16384,12413,11000001111101,10111110000011,1,0.002645502646,4,0.250000000000
16,378,14,16384,12621,11000101001101,10110010100011,1,0.002645502646,4,0.250000000000
16,378,14,16384,12669,11000101111101,10111110100011,1,0.002645502646,4,0.250000000000
16,378,14,16384,12701,11000110011101,10111001100011,3,0.007936507937,4,0.750000000000
16,378,14,16384,12725,11000110110101,10101101100011,1,0.002645502646,4,0.250000000000
16,378,14,16384,12733,11000110111101,10111101100011,1,0.002645502646,4,0.250000000000
16,378,14,16384,12797,11000111111101,10111111100011,3,0.007936507937,4,0.750000000000
16,378,14,16384,12837,11001000100101,10100100010011,1,0.002645502646,4,0.250000000000
16,378,14,16384,12909,11001001101101,10110110010011,1,0.002645502646,4,0.250000000000
16,378,14,16384,12925,11001001111101,10111110010011,3,0.007936507937,4,0.750000000000
16,378,14,16384,12933,11001010000101,10100001010011,1,0.002645502646,4,0.250000000000
16,378,14,16384,12957,11001010011101,10111001010011,1,0.002645502646,4,0.250000000000
16,378,14,16384,13053,11001011111101,10111111010011,1,0.002645502646,4,0.250000000000
16,378,14,16384,13229,11001110101101,10110101110011,1,0.002645502646,4,0.250000000000
16,378,14,16384,13245,11001110111101,10111101110011,3,0.007936507937,4,0.750000000000
16,378,14,16384,13293,11001111101101,10110111110011,1,0.002645502646,4,0.250000000000
16,378,14,16384,13309,11001111111101,10111111110011,3,0.007936507937,4,0.750000000000
16,378,14,16384,13341,11010000011101,10111000001011,1,0.002645502646,4,0.250000000000
16,378,14,16384,13421,11010001101101,10110110001011,1,0.002645502646,4,0.250000000000
16,378,14,16384,13477,11010010100101,10100101001011,1,0.002645502646,4,0.250000000000
16,378,14,16384,13501,11010010111101,10111101001011,1,0.002645502646,4,0.250000000000
16,378,14,16384,13541,11010011100101,10100111001011,1,0.002645502646,4,0.250000000000
16,378,14,16384,13565,11010011111101,10111111001011,1,0.002645502646,4,0.250000000000
16,378,14,16384,13645,11010101001101,10110010101011,1,0.002645502646,4,0.250000000000
16,378,14,16384,13725,11010110011101,10111001101011,3,0.007936507937,4,0.750000000000
16,378,14,16384,13941,11011001110101,10101110011011,1,0.002645502646,4,0.250000000000
16,378,14,16384,13949,11011001111101,10111110011011,1,0.002645502646,4,0.250000000000
16,378,14,16384,14077,11011011111101,10111111011011,3,0.007936507937,4,0.750000000000
16,378,14,16384,14253,11011110101101,10110101111011,1,0.002645502646,4,0.250000000000
16,378,14,16384,14269,11011110111101,10111101111011,1,0.002645502646,4,0.250000000000
16,378,14,16384,14333,11011111111101,10111111111011,3,0.007936507937,4,0.750000000000
16,378,14,16384,14445,11100001101101,10110110000111,1,0.002645502646,4,0.250000000000
16,378,14,16384,14461,11100001111101,10111110000111,1,0.002645502646,4,0.250000000000
16,378,14,16384,14501,11100010100101,10100101000111,1,0.002645502646,4,0.250000000000
16,378,14,16384,14525,11100010111101,10111101000111,1,0.002645502646,4,0.250000000000
16,378,14,16384,14557,11100011011101,10111011000111,3,0.007936507937,4,0.750000000000
16,378,14,16384,14757,11100110100101,10100101100111,1,0.002645502646,4,0.250000000000
16,378,14,16384,14845,11100111111101,10111111100111,4,0.010582010582,4,1.000000000000
16,378,14,16384,14885,11101000100101,10100100010111,1,0.002645502646,4,0.250000000000
16,378,14,16384,14957,11101001101101,10110110010111,1,0.002645502646,4,0.250000000000
16,378,14,16384,14973,11101001111101,10111110010111,1,0.002645502646,4,0.250000000000
16,378,14,16384,15013,11101010100101,10100101010111,3,0.007936507937,4,0.750000000000
16,378,14,16384,15101,11101011111101,10111111010111,1,0.002645502646,4,0.250000000000
16,378,14,16384,15165,11101100111101,10111100110111,3,0.007936507937,4,0.750000000000
16,378,14,16384,15293,11101110111101,10111101110111,1,0.002645502646,4,0.250000000000
16,378,14,16384,15357,11101111111101,10111111110111,4,0.010582010582,4,1.000000000000
16,378,14,16384,15469,11110001101101,10110110001111,3,0.007936507937,4,0.750000000000
16,378,14,16384,15693,11110101001101,10110010101111,1,0.002645502646,4,0.250000000000
16,378,14,16384,15725,11110101101101,10110110101111,1,0.002645502646,4,0.250000000000
16,378,14,16384,15773,11110110011101,10111001101111,4,0.010582010582,4,1.000000000000
16,378,14,16384,15997,11111001111101,10111110011111,1,0.002645502646,4,0.250000000000
16,378,14,16384,16037,11111010100101,10100101011111,1,0.002645502646,4,0.250000000000
16,378,14,16384,16125,11111011111101,10111111011111,1,0.002645502646,4,0.250000000000
16,378,14,16384,16261,11111110000101,10100001111111,1,0.002645502646,4,0.250000000000
16,378,14,16384,16301,11111110101101,10110101111111,1,0.002645502646,4,0.250000000000
16,378,14,16384,16373,11111111110101,10101111111111,3,0.007936507937,4,0.750000000000
16,378,14,16384,16381,11111111111101,10111111111111,4,0.010582010582,4,1.000000000000
16,378,15,32768,109,000000001101101,101101100000000,1,0.002645502646,2,0.500000000000
16,378,15,32768,125,000000001111101,101111100000000,1,0.002645502646,2,0.500000000000
16,378,15,32768,189,000000010111101,101111010000000,1,0.002645502646,2,0.500000000000
16,378,15,32768,365,000000101101101,101101101000000,1,0.002645502646,2,0.500000000000
16,378,15,32768,445,000000110111101,101111011000000,2,0.005291005291,2,1.000000000000
16,378,15,32768,485,000000111100101,101001111000000,1,0.002645502646,2,0.500000000000
16,378,15,32768,637,000001001111101,101111100100000,1,0.002645502646,2,0.500000000000
16,378,15,32768,669,000001010011101,101110010100000,2,0.005291005291,2,1.000000000000
16,378,15,32768,893,000001101111101,101111101100000,1,0.002645502646,2,0.500000000000
16,378,15,32768,901,000001110000101,101000011100000,1,0.002645502646,2,0.500000000000
16,378,15,32768,1005,000001111101101,101101111100000,1,0.002645502646,2,0.500000000000
16,378,15,32768,1133,000010001101101,101101100010000,1,0.002645502646,2,0.500000000000
16,378,15,32768,1277,000010011111101,101111110010000,1,0.002645502646,2,0.500000000000
16,378,15,32768,1309,000010100011101,101110001010000,1,0.002645502646,2,0.500000000000
16,378,15,32768,1341,000010100111101,101111001010000,1,0.002645502646,2,0.500000000000
16,378,15,32768,1701,000011010100101,101001010110000,1,0.002645502646,2,0.500000000000
16,378,15,32768,1789,000011011111101,101111110110000,1,0.002645502646,2,0.500000000000
16,378,15,32768,1965,000011110101101,101101011110000,1,0.002645502646,2,0.500000000000
16,378,15,32768,1981,000011110111101,101111011110000,1,0.002645502646,2,0.500000000000
16,378,15,32768,2013,000011111011101,101110111110000,1,0.002645502646,2,0.500000000000
16,378,15,32768,2045,000011111111101,101111111110000,2,0.005291005291,2,1.000000000000
16,378,15,32768,2237,000100010111101,101111010001000,1,0.002645502646,2,0.500000000000
16,378,15,32768,2549,000100111110101,101011111001000,1,0.002645502646,2,0.500000000000
16,378,15,32768,2557,000100111111101,101111111001000,2,0.005291005291,2,1.000000000000
16,378,15,32768,2669,000101001101101,101101100101000,1,0.002645502646,2,0.500000000000
16,378,15,32768,2725,000101010100101,101001010101000,2,0.005291005291,2,1.000000000000
16,378,15,32768,2813,000101011111101,101111110101000,2,0.005291005291,2,1.000000000000
16,378,15,32768,2973,000101110011101,101110011101000,1,0.002645502646,2,0.500000000000
16,378,15,32768,3005,000101110111101,101111011101000,1,0.002645502646,2,0.500000000000
16,378,15,32768,3069,000101111111101,101111111101000,1,0.002645502646,2,0.500000000000
16,378,15,32768,3181,000110001101101,101101100011000,1,0.002645502646,2,0.500000000000
16,378,15,32768,3229,000110010011101,101110010011000,1,0.002645502646,2,0.500000000000
16,378,15,32768,3485,000110110011101,101110011011000,2,0.005291005291,2,1.000000000000
16,378,15,32768,3557,000110111100101,101001111011000,1,0.002645502646,2,0.500000000000
16,378,15,32768,3629,000111000101101,101101000111000,1,0.002645502646,2,0.500000000000
16,378,15,32768,3749,000111010100101,101001010111000,1,0.002645502646,2,0.500000000000
16,378,15,32768,3837,000111011111101,101111110111000,2,0.005291005291,2,1.000000000000
16,378,15,32768,3965,000111101111101,101111101111000,1,0.002645502646,2,0.500000000000
16,378,15,32768,4005,000111110100101,101001011111000,1,0.002645502646,2,0.500000000000
16,378,15,32768,4093,000111111111101,101111111111000,1,0.002645502646,2,0.500000000000
16,378,15,32768,4205,001000001101101,101101100000100,2,0.005291005291,2,1.000000000000
16,378,15,32768,4221,001000001111101,101111100000100,2,0.005291005291,2,1.000000000000
16,378,15,32768,4645,001001000100101,101001000100100,1,0.002645502646,2,0.500000000000
16,378,15,32768,4773,001001010100101,101001010100100,1,0.002645502646,2,0.500000000000
16,378,15,32768,4845,001001011101101,101101110100100,1,0.002645502646,2,0.500000000000
16,378,15,32768,5053,001001110111101,101111011100100,2,0.005291005291,2,1.000000000000
16,378,15,32768,5117,001001111111101,101111111100100,1,0.002645502646,2,0.500000000000
16,378,15,32768,5229,001010001101101,101101100010100,2,0.005291005291,2,1.000000000000
16,378,15,32768,5341,001010011011101,101110110010100,1,0.002645502646,2,0.500000000000
16,378,15,32768,5453,001010101001101,101100101010100,1,0.002645502646,2,0.500000000000
16,378,15,32768,5605,001010111100101,101001111010100,1,0.002645502646,2,0.500000000000
16,378,15,32768,5629,001010111111101,101111111010100,1,0.002645502646,2,0.500000000000
16,378,15,32768,5757,001011001111101,101111100110100,1,0.002645502646,2,0.500000000000
16,378,15,32768,5885,001011011111101,101111110110100,2,0.005291005291,2,1.000000000000
16,378,15,32768,6013,001011101111101,101111101110100,1,0.002645502646,2,0.500000000000
16,378,15,32768,6061,001011110101101,101101011110100,2,0.005291005291,2,1.000000000000
16,378,15,32768,6141,001011111111101,101111111110100,1,0.002645502646,2,0.500000000000
16,378,15,32768,6309,001100010100101,101001010001100,1,0.002645502646,2,0.500000000000
16,378,15,32768,6333,001100010111101,101111010001100,2,0.005291005291,2,1.000000000000
16,378,15,32768,6557,001100110011101,101110011001100,1,0.002645502646,2,0.500000000000
16,378,15,32768,6653,001100111111101,101111111001100,2,0.005291005291,2,1.000000000000
16,378,15,32768,6781,001101001111101,101111100101100,1,0.002645502646,2,0.500000000000
16,378,15,32768,6821,001101010100101,101001010101100,1,0.002645502646,2,0.500000000000
16,378,15,32768,6973,001101100111101,101111001101100,1,0.002645502646,2,0.500000000000
16,378,15,32768,7165,001101111111101,101111111101100,1,0.002645502646,2,0.500000000000
16,378,15,32768,7269,001110001100101,101001100011100,1,0.002645502646,2,0.500000000000
16,378,15,32768,7277,001110001101101,101101100011100,2,0.005291005291,2,1.000000000000
16,378,15,32768,7581,001110110011101,101110011011100,2,0.005291005291,2,1.000000000000
16,378,15,32768,7677,001110111111101,101111111011100,1,0.002645502646,2,0.500000000000
16,378,15,32768,7845,001111010100101,101001010111100,2,0.005291005291,2,1.000000000000
16,378,15,32768,8173,001111111101101,101101111111100,1,0.002645502646,2,0.500000000000
16,378,15,32768,8181,001111111110101,101011111111100,1,0.002645502646,2,0.500000000000
16,378,15,32768,8189,001111111111101,101111111111100,2,0.005291005291,2,1.000000000000
16,378,15,32768,8413,010000011011101,101110110000010,1,0.002645502646,2,0.500000000000
16,378,15,32768,8445,010000011111101,101111110000010,1,0.002645502646,2,0.500000000000
16,378,15,32768,8485,010000100100101,101001001000010,1,0.002645502646,2,0.500000000000
16,378,15,32768,8557,010000101101101,101101101000010,1,0.002645502646,2,0.500000000000
16,378,15,32768,8605,010000110011101,101110011000010,1,0.002645502646,2,0.500000000000
16,378,15,32768,8621,010000110101101,101101011000010,1,0.002645502646,2,0.500000000000
16,378,15,32768,8637,010000110111101,101111011000010,1,0.002645502646,2,0.500000000000
16,378,15,32768,8701,010000111111101,101111111000010,1,0.002645502646,2,0.500000000000
16,378,15,32768,8829,010001001111101,101111100100010,2,0.005291005291,2,1.000000000000
16,378,15,32768,8861,010001010011101,101110010100010,1,0.002645502646,2,0.500000000000
16,378,15,32768,8869,010001010100101,101001010100010,2,0.005291005291,2,1.000000000000
16,378,15,32768,8893,010001010111101,101111010100010,1,0.002645502646,2,0.500000000000
16,378,15,32768,9093,010001110000101,101000011100010,1,0.002645502646,2,0.500000000000
16,378,15,32768,9149,010001110111101,101111011100010,2,0.005291005291,2,1.000000000000
16,378,15,32768,9293,010010001001101,101100100010010,1,0.002645502646,2,0.500000000000
16,378,15,32768,9501,010010100011101,101110001010010,1,0.002645502646,2,0.500000000000
16,378,15,32768,9629,010010110011101,101110011010010,1,0.002645502646,2,0.500000000000
16,378,15,32768,9701,010010111100101,101001111010010,2,0.005291005291,2,1.000000000000
16,378,15,32768,9837,010011001101101,101101100110010,1,0.002645502646,2,0.500000000000
16,378,15,32768,9981,010011011111101,101111110110010,1,0.002645502646,2,0.500000000000
16,378,15,32768,10109,010011101111101,101111101110010,2,0.005291005291,2,1.000000000000
16,378,15,32768,10237,010011111111101,101111111110010,2,0.005291005291,2,1.000000000000
16,378,15,32768,10461,010100011011101,101110110001010,1,0.002645502646,2,0.500000000000
16,378,15,32768,10749,010100111111101,101111111001010,1,0.002645502646,2,0.500000000000
16,378,15,32768,10901,010101010010101,101010010101010,1,0.002645502646,2,0.500000000000
16,378,15,32768,10917,010101010100101,101001010101010,2,0.005291005291,2,1.000000000000
16,378,15,32768,11005,010101011111101,101111110101010,1,0.002645502646,2,0.500000000000
16,378,15,32768,11165,010101110011101,101110011101010,1,0.002645502646,2,0.500000000000
16,378,15,32768,11245,010101111101101,101101111101010,1,0.002645502646,2,0.500000000000
16,378,15,32768,11373,010110001101101,101101100011010,1,0.002645502646,2,0.500000000000
16,378,15,32768,11517,010110011111101,101111110011010,1,0.002645502646,2,0.500000000000
16,378,15,32768,11677,010110110011101,101110011011010,1,0.002645502646,2,0.500000000000
16,378,15,32768,11773,010110111111101,101111111011010,2,0.005291005291,2,1.000000000000
16,378,15,32768,11813,010111000100101,101001000111010,1,0.002645502646,2,0.500000000000
16,378,15,32768,12029,010111011111101,101111110111010,1,0.002645502646,2,0.500000000000
16,378,15,32768,12125,010111101011101,101110101111010,1,0.002645502646,2,0.500000000000
16,378,15,32768,12197,010111110100101,101001011111010,1,0.002645502646,2,0.500000000000
16,378,15,32768,12221,010111110111101,101111011111010,1,0.002645502646,2,0.500000000000
16,378,15,32768,12261,010111111100101,101001111111010,1,0.002645502646,2,0.500000000000
16,378,15,32768,12285,010111111111101,101111111111010,2,0.005291005291,2,1.000000000000
16,378,15,32768,12397,011000001101101,101101100000110,1,0.002645502646,2,0.500000000000
16,378,15,32768,12413,011000001111101,101111100000110,1,0.002645502646,2,0.500000000000
16,378,15,32768,12621,011000101001101,101100101000110,1,0.002645502646,2,0.500000000000
16,378,15,32768,12669,011000101111101,101111101000110,1,0.002645502646,2,0.500000000000
16,378,15,32768,12701,011000110011101,101110011000110,2,0.005291005291,2,1.000000000000
16,378,15,32768,12797,011000111111101,101111111000110,2,0.005291005291,2,1.000000000000
16,378,15,32768,12909,011001001101101,101101100100110,1,0.002645502646,2,0.500000000000
16,378,15,32768,12925,011001001111101,101111100100110,2,0.005291005291,2,1.000000000000
16,378,15,32768,12933,011001010000101,101000010100110,1,0.002645502646,2,0.500000000000
16,378,15,32768,13245,011001110111101,101111011100110,2,0.005291005291,2,1.000000000000
16,378,15,32768,13293,011001111101101,101101111100110,1,0.002645502646,2,0.500000000000
16,378,15,32768,13309,011001111111101,101111111100110,1,0.002645502646,2,0.500000000000
16,378,15,32768,13341,011010000011101,101110000010110,1,0.002645502646,2,0.500000000000
16,378,15,32768,13421,011010001101101,101101100010110,1,0.002645502646,2,0.500000000000
16,378,15,32768,13477,011010010100101,101001010010110,1,0.002645502646,2,0.500000000000
16,378,15,32768,13565,011010011111101,101111110010110,1,0.002645502646,2,0.500000000000
16,378,15,32768,13725,011010110011101,101110011010110,2,0.005291005291,2,1.000000000000
16,378,15,32768,14077,011011011111101,101111110110110,1,0.002645502646,2,0.500000000000
16,378,15,32768,14253,011011110101101,101101011110110,1,0.002645502646,2,0.500000000000
16,378,15,32768,14269,011011110111101,101111011110110,1,0.002645502646,2,0.500000000000
16,378,15,32768,14333,011011111111101,101111111110110,1,0.002645502646,2,0.500000000000
16,378,15,32768,14525,011100010111101,101111010001110,1,0.002645502646,2,0.500000000000
16,378,15,32768,14557,011100011011101,101110110001110,2,0.005291005291,2,1.000000000000
16,378,15,32768,14845,011100111111101,101111111001110,2,0.005291005291,2,1.000000000000
16,378,15,32768,14885,011101000100101,101001000101110,1,0.002645502646,2,0.500000000000
16,378,15,32768,14957,011101001101101,101101100101110,1,0.002645502646,2,0.500000000000
16,378,15,32768,15013,011101010100101,101001010101110,1,0.002645502646,2,0.500000000000
16,378,15,32768,15165,011101100111101,101111001101110,1,0.002645502646,2,0.500000000000
16,378,15,32768,15293,011101110111101,101111011101110,1,0.002645502646,2,0.500000000000
16,378,15,32768,15357,011101111111101,101111111101110,2,0.005291005291,2,1.000000000000
16,378,15,32768,15469,011110001101101,101101100011110,1,0.002645502646,2,0.500000000000
16,378,15,32768,15693,011110101001101,101100101011110,1,0.002645502646,2,0.500000000000
16,378,15,32768,15725,011110101101101,101101101011110,1,0.002645502646,2,0.500000000000
16,378,15,32768,15773,011110110011101,101110011011110,2,0.005291005291,2,1.000000000000
16,378,15,32768,15997,011111001111101,101111100111110,1,0.002645502646,2,0.500000000000
16,378,15,32768,16037,011111010100101,101001010111110,1,0.002645502646,2,0.500000000000
16,378,15,32768,16261,011111110000101,101000011111110,1,0.002645502646,2,0.500000000000
16,378,15,32768,16373,011111111110101,101011111111110,1,0.002645502646,2,0.500000000000
16,378,15,32768,16381,011111111111101,101111111111110,2,0.005291005291,2,1.000000000000
16,378,15,32768,16549,100000010100101,101001010000001,1,0.002645502646,2,0.500000000000
16,378,15,32768,16669,100000100011101,101110001000001,1,0.002645502646,2,0.500000000000
16,378,15,32768,16829,100000110111101,101111011000001,1,0.002645502646,2,0.500000000000
16,378,15,32768,16933,100001000100101,101001000100001,1,0.002645502646,2,0.500000000000
16,378,15,32768,17021,100001001111101,101111100100001,2,0.005291005291,2,1.000000000000
16,378,15,32768,17053,100001010011101,101110010100001,1,0.002645502646,2,0.500000000000
16,378,15,32768,17061,100001010100101,101001010100001,1,0.002645502646,2,0.500000000000
16,378,15,32768,17117,100001011011101,101110110100001,1,0.002645502646,2,0.500000000000
16,378,15,32768,17341,100001110111101,101111011100001,1,0.002645502646,2,0.500000000000
16,378,15,32768,17389,100001111101101,101101111100001,2,0.005291005291,2,1.000000000000
16,378,15,32768,17661,100010011111101,101111110010001,2,0.005291005291,2,1.000000000000
16,378,15,32768,17741,100010101001101,101100101010001,1,0.002645502646,2,0.500000000000
16,378,15,32768,17893,100010111100101,101001111010001,1,0.002645502646,2,0.500000000000
16,378,15,32768,18045,100011001111101,101111100110001,1,0.002645502646,2,0.500000000000
16,378,15,32768,18189,100011100001101,101100001110001,1,0.002645502646,2,0.500000000000
16,378,15,32768,18301,100011101111101,101111101110001,1,0.002645502646,2,0.500000000000
16,378,15,32768,18333,100011110011101,101110011110001,1,0.002645502646,2,0.500000000000
16,378,15,32768,18365,100011110111101,101111011110001,2,0.005291005291,2,1.000000000000
16,378,15,32768,18429,100011111111101,101111111110001,1,0.002645502646,2,0.500000000000
16,378,15,32768,18597,100100010100101,101001010001001,1,0.002645502646,2,0.500000000000
16,378,15,32768,18797,100100101101101,101101101001001,1,0.002645502646,2,0.500000000000
16,378,15,32768,18941,100100111111101,101111111001001,1,0.002645502646,2,0.500000000000
16,378,15,32768,19005,100101000111101,101111000101001,1,0.002645502646,2,0.500000000000
16,378,15,32768,19053,100101001101101,101101100101001,2,0.005291005291,2,1.000000000000
16,378,15,32768,19069,100101001111101,101111100101001,1,0.002645502646,2,0.500000000000
16,378,15,32768,19109,100101010100101,101001010101001,1,0.002645502646,2,0.500000000000
16,378,15,32768,19197,100101011111101,101111110101001,1,0.002645502646,2,0.500000000000
16,378,15,32768,19333,100101110000101,101000011101001,1,0.002645502646,2,0.500000000000
16,378,15,32768,19365,100101110100101,101001011101001,1,0.002645502646,2,0.500000000000
16,378,15,32768,19389,100101110111101,101111011101001,2,0.005291005291,2,1.000000000000
16,378,15,32768,19405,100101111001101,101100111101001,1,0.002645502646,2,0.500000000000
16,378,15,32768,19453,100101111111101,101111111101001,2,0.005291005291,2,1.000000000000
16,378,15,32768,19741,100110100011101,101110001011001,1,0.002645502646,2,0.500000000000
16,378,15,32768,19869,100110110011101,101110011011001,1,0.002645502646,2,0.500000000000
16,378,15,32768,19949,100110111101101,101101111011001,1,0.002645502646,2,0.500000000000
16,378,15,32768,19965,100110111111101,101111111011001,1,0.002645502646,2,0.500000000000
16,378,15,32768,20213,100111011110101,101011110111001,1,0.002645502646,2,0.500000000000
16,378,15,32768,20221,100111011111101,101111110111001,1,0.002645502646,2,0.500000000000
16,378,15,32768,20477,100111111111101,101111111111001,2,0.005291005291,2,1.000000000000
16,378,15,32768,20589,101000001101101,101101100000101,1,0.002645502646,2,0.500000000000
16,378,15,32768,20605,101000001111101,101111100000101,1,0.002645502646,2,0.500000000000
16,378,15,32768,20845,101000101101101,101101101000101,1,0.002645502646,2,0.500000000000
16,378,15,32768,20893,101000110011101,101110011000101,1,0.002645502646,2,0.500000000000
16,378,15,32768,20989,101000111111101,101111111000101,1,0.002645502646,2,0.500000000000
16,378,15,32768,21029,101001000100101,101001000100101,2,0.005291005291,2,1.000000000000
16,378,15,32768,21117,101001001111101,101111100100101,1,0.002645502646,2,0.500000000000
16,378,15,32768,21381,101001110000101,101000011100101,1,0.002645502646,2,0.500000000000
16,378,15,32768,21405,101001110011101,101110011100101,1,0.002645502646,2,0.500000000000
16,378,15,32768,21437,101001110111101,101111011100101,2,0.005291005291,2,1.000000000000
16,378,15,32768,21613,101010001101101,101101100010101,1,0.002645502646,2,0.500000000000
16,378,15,32768,21789,101010100011101,101110001010101,1,0.002645502646,2,0.500000000000
16,378,15,32768,21829,101010101000101,101000101010101,1,0.002645502646,2,0.500000000000
16,378,15,32768,21837,101010101001101,101100101010101,2,0.005291005291,2,1.000000000000
16,378,15,32768,21917,101010110011101,101110011010101,1,0.002645502646,2,0.500000000000
16,378,15,32768,22141,101011001111101,101111100110101,2,0.005291005291,2,1.000000000000
16,378,15,32768,22269,101011011111101,101111110110101,2,0.005291005291,2,1.000000000000
16,378,15,32768,22333,101011100111101,101111001110101,1,0.002645502646,2,0.500000000000
16,378,15,32768,22437,101011110100101,101001011110101,1,0.002645502646,2,0.500000000000
16,378,15,32768,22445,101011110101101,101101011110101,1,0.002645502646,2,0.500000000000
16,378,15,32768,22693,101100010100101,101001010001101,2,0.005291005291,2,1.000000000000
16,378,15,32768,22717,101100010111101,101111010001101,1,0.002645502646,2,0.500000000000
16,378,15,32768,22749,101100011011101,101110110001101,1,0.002645502646,2,0.500000000000
16,378,15,32768,23037,101100111111101,101111111001101,1,0.002645502646,2,0.500000000000
16,378,15,32768,23045,101101000000101,101000000101101,1,0.002645502646,2,0.500000000000
16,378,15,32768,23165,101101001111101,101111100101101,2,0.005291005291,2,1.000000000000
16,378,15,32768,23453,101101110011101,101110011101101,1,0.002645502646,2,0.500000000000
16,378,15,32768,23541,101101111110101,101011111101101,1,0.002645502646,2,0.500000000000
16,378,15,32768,23549,101101111111101,101111111101101,2,0.005291005291,2,1.000000000000
16,378,15,32768,23589,101110000100101,101001000011101,1,0.002645502646,2,0.500000000000
16,378,15,32768,23661,101110001101101,101101100011101,2,0.005291005291,2,1.000000000000
16,378,15,32768,23965,101110110011101,101110011011101,1,0.002645502646,2,0.500000000000
16,378,15,32768,23997,101110110111101,101111011011101,1,0.002645502646,2,0.500000000000
16,378,15,32768,24221,101111010011101,101110010111101,1,0.002645502646,2,0.500000000000
16,378,15,32768,24229,101111010100101,101001010111101,1,0.002645502646,2,0.500000000000
