k,modulus,residue,partition,bucket,real_count,model_count,real_bucket_share,model_bucket_share,bucket_share_diff_real_minus_model,real_tail_one_count,model_tail_one_count,real_tail_one_fraction,model_tail_one_fraction,tail_one_diff_real_minus_model,tail_one_diff_se,tail_one_diff_ci95_low,tail_one_diff_ci95_high,tail_one_diff_z,tail_one_success_share_real,tail_one_success_share_model,tail_one_success_share_diff,real_expansive_fraction,model_expansive_fraction,expansive_diff_real_minus_model,expansive_diff_se,expansive_diff_ci95_low,expansive_diff_ci95_high,expansive_diff_z,real_avg_tail,model_avg_tail,avg_tail_diff_real_minus_model,real_avg_exit_v2,model_avg_exit_v2,real_avg_local_log,model_avg_local_log,real_avg_before_log,model_avg_before_log
7,128,3,q_mod_2^7,3,35,56,0.0102159953,0.0162224797,-0.0060064844,7,21,0.2,0.375,-0.175,0.0935772217,-0.35841135,0.00841135,-1.870113,0.0020431991,0.0060834299,-0.0040402308,0.71428571,0.51785714,0.19642857,0.1014371493,-0.00238824,0.39524538,1.936456,2.34285714,2.19642857,0.14642857,1.62857143,1.23214286,-0.178892558923,0.03651880069,1.219436809115,1.375482052639
7,128,5,q_mod_2^7,5,43,59,0.01255108,0.0170915411,-0.0045404612,23,27,0.53488372,0.45762712,0.0772566,0.0999625464,-0.11866999,0.27318319,0.772855,0.0067133684,0.0078215527,-0.0011081844,0.44186047,0.47457627,-0.03271581,0.0998082003,-0.22833988,0.16290827,-0.327787,2.34883721,2.47457627,-0.12573906,1.37209302,1.30508475,0.001309213243,0.098738523401,1.484929849228,1.16491638052
7,128,7,q_mod_2^7,7,67,51,0.0195563339,0.014774044,0.0047822899,9,20,0.13432836,0.39215686,-0.2578285,0.0800593817,-0.41474489,-0.10091212,-3.220466,0.0026269702,0.0057937428,-0.0031667725,0.74626866,0.47058824,0.27568042,0.0878131225,0.1035667,0.44779414,3.139399,2.85074627,2.54901961,0.30172666,1.28358209,1.37254902,0.266167211289,0.082160027742,1.064409336378,1.047458038191
7,128,9,q_mod_2^7,9,49,45,0.0143023935,0.0130359212,0.0012664723,41,19,0.83673469,0.42222222,0.41451247,0.090603967,0.2369287,0.59209625,4.574993,0.0119673088,0.0055040556,0.0064632532,0.02040816,0.37777778,-0.35736961,0.075043902,-0.50445566,-0.21028357,-4.762141,1.30612245,2.35555556,-1.04943311,1.36734694,1.66666667,-0.418185551011,-0.200149712945,1.743453120031,1.466647845949
7,128,11,q_mod_2^7,11,18,56,0.0052539405,0.0162224797,-0.0109685393,2,21,0.11111111,0.375,-0.26388889,0.0983475282,-0.45665004,-0.07112773,-2.683228,0.0005837712,0.0060834299,-0.0054996587,0.61111111,0.5,0.11111111,0.1329184094,-0.14940897,0.37163119,0.835935,2.16666667,2.25,-0.08333333,2.0,1.64285714,-0.50778618613,-0.226445303391,0.884243443795,1.417547422516
7,128,13,q_mod_2^7,13,68,57,0.0198482195,0.0165121669,0.0033360526,45,29,0.66176471,0.50877193,0.15299278,0.0876142949,-0.01873124,0.32471679,1.746208,0.0131348511,0.008400927,0.0047339241,0.13235294,0.42105263,-0.28869969,0.0772358656,-0.44008199,-0.13731739,-3.737897,1.63235294,2.05263158,-0.42027864,1.27941176,1.26315789,-0.224958326317,-0.043283848275,1.122037256502,1.262332449928
7,128,15,q_mod_2^7,15,26,56,0.0075890251,0.0162224797,-0.0086334546,11,24,0.42307692,0.42857143,-0.00549451,0.1173072009,-0.23541662,0.22442761,-0.046839,0.0032107414,0.0069524913,-0.0037417499,0.38461538,0.41071429,-0.0260989,0.1158673913,-0.25319899,0.20100119,-0.225248,2.23076923,2.0,0.23076923,1.61538462,1.33928571,-0.215199982682,-0.117391900605,1.198638522709,1.142782486115
7,128,17,q_mod_2^7,17,72,55,0.0210157618,0.0159327926,0.0050829692,45,26,0.625,0.47272727,0.15227273,0.0882447688,-0.02068702,0.32523247,1.725572,0.0131348511,0.0075318656,0.0056029856,0.27777778,0.43636364,-0.15858586,0.0851949345,-0.32556793,0.00839621,-1.861447,1.97222222,2.4,-0.42777778,1.27777778,1.27272727,-0.086020670079,0.090928938747,1.114785690844,1.330939009834
7,128,19,q_mod_2^7,19,60,62,0.0175131349,0.0179606025,-0.0004474677,13,30,0.21666667,0.48387097,-0.2672043,0.0828055908,-0.42950326,-0.10490534,-3.226887,0.0037945126,0.0086906141,-0.0048961016,0.65,0.37096774,0.27903226,0.0869217306,0.10866567,0.44939885,3.210155,3.0,1.9516129,1.0483871,1.8,1.33870968,-0.031269505528,-0.1366119017,1.255502267653,1.411933831604
7,128,21,q_mod_2^7,21,64,62,0.0186806772,0.0179606025,0.0007200746,33,24,0.515625,0.38709677,0.12852823,0.0879152681,-0.0437857,0.30084215,1.461956,0.0096322242,0.0069524913,0.0026797329,0.40625,0.46774194,-0.06149194,0.0882292206,-0.23442121,0.11143734,-0.696957,2.203125,2.33870968,-0.13558468,1.078125,1.37096774,0.145991209885,-0.002017252773,0.902429351009,1.148359866058
7,128,23,q_mod_2^7,23,36,54,0.0105078809,0.0156431054,-0.0051352245,15,20,0.41666667,0.37037037,0.0462963,0.1052140228,-0.15992319,0.25251578,0.44002,0.0043782837,0.0057937428,-0.001415459,0.55555556,0.5,0.05555556,0.107183675,-0.15452445,0.26563556,0.518321,2.22222222,2.53703704,-0.31481481,1.5,1.35185185,-0.138686985923,0.091647696851,1.17102760914,1.306288022556
7,128,25,q_mod_2^7,25,23,51,0.0067133684,0.014774044,-0.0080606757,16,15,0.69565217,0.29411765,0.40153453,0.115221785,0.17569983,0.62736923,3.484884,0.0046701693,0.0043453071,0.0003248622,0.30434783,0.47058824,-0.16624041,0.1187022588,-0.39889684,0.06641602,-1.400482,1.60869565,2.54901961,-0.94032396,1.0,1.68627451,-0.0408767652,-0.135297911257,0.97770527286,1.291996288116
7,128,27,q_mod_2^7,27,19,59,0.005545826,0.0170915411,-0.0115457151,3,23,0.15789474,0.38983051,-0.23193577,0.1050222623,-0.43777941,-0.02609214,-2.208444,0.0008756567,0.0066628042,-0.0057871474,0.73684211,0.44067797,0.29616414,0.1199300281,0.06110128,0.53122699,2.469474,2.26315789,2.28813559,-0.0249777,1.68421053,1.47457627,-0.249774136294,-0.094339239222,1.513295784383,1.303775643144
7,128,29,q_mod_2^7,29,68,54,0.0198482195,0.0156431054,0.0042051141,50,24,0.73529412,0.44444444,0.29084967,0.0862251576,0.12184836,0.45985098,3.373142,0.014594279,0.0069524913,0.0076417877,0.16176471,0.46296296,-0.30119826,0.0812299135,-0.46040889,-0.14198763,-3.707972,1.54411765,2.18518519,-0.64106754,1.19117647,1.40740741,-0.199574620143,-0.089524128996,1.164207544414,1.524037802837
7,128,31,q_mod_2^7,31,44,56,0.0128429656,0.0162224797,-0.0033795142,11,20,0.25,0.35714286,-0.10714286,0.0914396952,-0.28636466,0.07207895,-1.171732,0.0032107414,0.0057937428,-0.0025830014,0.31818182,0.42857143,-0.11038961,0.096455592,-0.29944257,0.07866335,-1.14446,2.81818182,2.375,0.44318182,1.77272727,1.39285714,-0.086086381242,-0.002475369737,2.420570254349,1.312625980562
7,128,33,q_mod_2^7,33,91,55,0.0265615879,0.0159327926,0.0106287953,62,24,0.68131868,0.43636364,0.24495504,0.0828118265,0.08264386,0.40726622,2.957972,0.018096906,0.0069524913,0.0111444147,0.27472527,0.45454545,-0.17982018,0.0818380322,-0.34022272,-0.01941764,-2.197269,1.59340659,1.98181818,-0.38841159,1.08791209,1.4,-0.108012336445,-0.166847929442,1.351694436302,1.470459457394
7,128,35,q_mod_2^7,35,50,50,0.014594279,0.0144843569,0.0001099221,8,19,0.16,0.38,-0.22,0.0860232527,-0.38860558,-0.05139442,-2.557448,0.0023350846,0.0055040556,-0.003168971,0.78,0.44,0.34,0.0914330356,0.16079125,0.51920875,3.718568,3.74,2.52,1.22,1.48,1.4,0.49058189238,0.051366019649,0.913601860949,1.1817916965
7,128,37,q_mod_2^7,37,64,69,0.0186806772,0.0199884125,-0.0013077353,42,25,0.65625,0.36231884,0.29393116,0.0829050214,0.13143732,0.456425,3.545396,0.0122591944,0.0072421784,0.0050170159,0.1875,0.46376812,-0.27626812,0.0773597708,-0.42789327,-0.12464297,-3.571212,1.65625,2.53623188,-0.87998188,1.21875,1.53623188,-0.173221376722,-0.036481264064,1.041140621,1.172785328318
7,128,39,q_mod_2^7,39,52,57,0.0151780502,0.0165121669,-0.0013341167,5,22,0.09615385,0.38596491,-0.28981107,0.0763487897,-0.43945469,-0.14016744,-3.795883,0.0014594279,0.006373117,-0.0049136891,0.84615385,0.29824561,0.54790823,0.0785828149,0.39388591,0.70193055,6.972367,2.55769231,2.19298246,0.36470985,1.25,1.73684211,0.170624548489,-0.314709339683,1.408417877998,1.692228413444
7,128,41,q_mod_2^7,41,61,56,0.0178050204,0.0162224797,0.0015825407,27,28,0.44262295,0.5,-0.05737705,0.0922424907,-0.23817233,0.12341823,-0.622024,0.0078809107,0.0081112399,-0.0002303292,0.27868852,0.35714286,-0.07845433,0.0859958385,-0.24700618,0.09009751,-0.912304,2.36065574,2.08928571,0.27137002,1.59016393,1.5,-0.145053998736,-0.192588312828,1.325090314602,1.437165499099
7,128,43,q_mod_2^7,43,42,56,0.0122591944,0.0162224797,-0.0039632853,0,26,0.0,0.46428571,-0.46428571,0.0666446453,-0.59490922,-0.33366221,-6.966587,0.0,0.0075318656,-0.0075318656,0.78571429,0.44642857,0.33928571,0.0917702778,0.15941597,0.51915546,3.69712,3.85714286,2.0,1.85714286,1.47619048,1.21428571,0.540719966624,-0.030748503035,0.986317523517,1.258499541355
7,128,45,q_mod_2^7,45,55,70,0.0160537069,0.0202780997,-0.0042243927,16,27,0.29090909,0.38571429,-0.09480519,0.0844713155,-0.26036897,0.07075858,-1.122336,0.0046701693,0.0078215527,-0.0031513834,0.54545455,0.42857143,0.11688312,0.0894786627,-0.05849506,0.2922613,1.306268,2.67272727,2.38571429,0.28701299,1.47272727,1.4,0.062881188161,-0.003082152012,0.755234637644,1.30492013281
7,128,47,q_mod_2^7,47,83,40,0.0242265032,0.0115874855,0.0126390177,16,16,0.19277108,0.4,-0.20722892,0.0887402052,-0.38115972,-0.03329811,-2.335231,0.0046701693,0.0046349942,3.51751e-05,0.63855422,0.5,0.13855422,0.0950302887,-0.04770515,0.32481358,1.458001,2.21686747,2.6,-0.38313253,1.36144578,1.5,-0.044819665567,0.014488510241,1.163252044197,1.300460660521
7,128,49,q_mod_2^7,49,65,56,0.0189725628,0.0162224797,0.002750083,36,23,0.55384615,0.41071429,0.14313187,0.0901303347,-0.03352359,0.31978732,1.588054,0.0105078809,0.0066628042,0.0038450767,0.36923077,0.42857143,-0.05934066,0.0891977896,-0.23416833,0.11548701,-0.665271,1.81538462,1.82142857,-0.00604396,1.15384615,1.41071429,-0.06370987421,-0.239306897093,0.893661854664,1.261514418919
7,128,51,q_mod_2^7,51,56,54,0.0163455925,0.0156431054,0.0007024871,22,23,0.39285714,0.42592593,-0.03306878,0.0937406641,-0.21680048,0.15066292,-0.352769,0.0064214828,0.0066628042,-0.0002413214,0.39285714,0.5,-0.10714286,0.0942810831,-0.29193378,0.07764807,-1.136419,2.35714286,2.75925926,-0.4021164,2.21428571,1.59259259,-0.579086632982,0.014882288518,1.883933419179,1.772497532521
7,128,53,q_mod_2^7,53,92,51,0.0268534734,0.014774044,0.0120794294,60,21,0.65217391,0.41176471,0.24040921,0.0849410998,0.07392465,0.40689376,2.830305,0.0175131349,0.0060834299,0.011429705,0.2173913,0.47058824,-0.25319693,0.0820625578,-0.41403954,-0.09235432,-3.085414,1.65217391,2.1372549,-0.48508099,1.13043478,1.33333333,-0.113658568668,-0.057613950868,1.657393647142,1.161909720184
7,128,55,q_mod_2^7,55,55,54,0.0160537069,0.0156431054,0.0004106015,22,27,0.4,0.5,-0.1,0.0948328318,-0.28587235,0.08587235,-1.054487,0.0064214828,0.0078215527,-0.0014000699,0.49090909,0.37037037,0.12053872,0.0941403171,-0.0639763,0.30505374,1.280415,2.05454545,1.90740741,0.14713805,1.56363636,1.38888889,-0.250783405607,-0.189317266794,1.10210222265,1.208772320676
7,128,57,q_mod_2^7,57,49,55,0.0143023935,0.0159327926,-0.0016303991,31,26,0.63265306,0.47272727,0.15992579,0.0963060363,-0.02883404,0.34868562,1.6606,0.009048453,0.0075318656,0.0015165874,0.36734694,0.4,-0.03265306,0.0954282878,-0.21969251,0.15438638,-0.342174,1.73469388,2.23636364,-0.50166976,1.0,1.61818182,0.010210763451,-0.214870741319,1.163579351571,1.454161045008
7,128,59,q_mod_2^7,59,55,56,0.0160537069,0.0162224797,-0.0001687728,14,23,0.25454545,0.41071429,-0.15616883,0.0881587615,-0.32896,0.01662234,-1.77145,0.0040863981,0.0066628042,-0.002576406,0.41818182,0.48214286,-0.06396104,0.09424613,-0.24868345,0.12076138,-0.67866,2.36363636,2.16071429,0.20292208,2.41818182,1.375,-0.717783335184,-0.076983121822,1.771751067311,1.223469925176
7,128,61,q_mod_2^7,61,58,55,0.0169293637,0.0159327926,0.0009965711,47,20,0.81034483,0.36363636,0.44670846,0.0828077474,0.28440528,0.60901165,5.394525,0.0137186223,0.0057937428,0.0079248795,0.12068966,0.56363636,-0.44294671,0.0793822651,-0.59853595,-0.28735747,-5.57992,1.36206897,2.38181818,-1.01974922,1.0862069,1.34545455,-0.200629674279,0.033146141832,1.201553749098,1.242265478956
7,128,63,q_mod_2^7,63,26,44,0.0075890251,0.0127462341,-0.005157209,8,13,0.30769231,0.29545455,0.01223776,0.1136834457,-0.21058179,0.23505732,0.107648,0.0023350846,0.0037659328,-0.0014308481,0.46153846,0.52272727,-0.06118881,0.1234040831,-0.30306081,0.18068319,-0.495841,2.38461538,2.36363636,0.02097902,1.61538462,1.59090909,-0.152820843307,-0.144362077181,0.97569986963,1.382032110513
7,128,65,q_mod_2^7,65,118,50,0.0344424985,0.0144843569,0.0199581416,48,22,0.40677966,0.44,-0.03322034,0.0835044893,-0.19688914,0.13044846,-0.397827,0.0140105079,0.006373117,0.0076373908,0.27118644,0.5,-0.22881356,0.0817003804,-0.3889463,-0.06868081,-2.800643,2.42372881,2.06,0.36372881,1.83898305,1.3,-0.291948158476,-0.065833212025,2.081742282348,1.323860875995
7,128,67,q_mod_2^7,67,42,67,0.0122591944,0.0194090382,-0.0071498438,18,20,0.42857143,0.29850746,0.13006397,0.0946376681,-0.05542586,0.3155538,1.374336,0.0052539405,0.0057937428,-0.0005398023,0.5,0.53731343,-0.03731343,0.0983002734,-0.22998197,0.1553551,-0.379586,1.78571429,2.62686567,-0.84115139,2.0,1.53731343,-0.662249432234,-0.000482098069,2.572167516464,1.403953462952
7,128,69,q_mod_2^7,69,59,47,0.0172212493,0.0136152955,0.0036059538,38,18,0.6440678,0.38297872,0.26108907,0.0944102069,0.07604507,0.44613308,2.765475,0.0110916521,0.0052143685,0.0058772836,0.18644068,0.44680851,-0.26036783,0.0884861974,-0.43380078,-0.08693489,-2.942468,1.72881356,2.53191489,-0.80310133,1.18644068,1.4893617,-0.121404276211,-0.005743718603,1.806408326424,1.272704695927
7,128,71,q_mod_2^7,71,82,52,0.0239346176,0.0150637312,0.0088708865,32,20,0.3902439,0.38461538,0.00562852,0.086333855,-0.16358584,0.17484287,0.065195,0.0093403386,0.0057937428,0.0035465958,0.31707317,0.38461538,-0.06754221,0.0848078176,-0.23376554,0.09868111,-0.796415,1.96341463,2.23076923,-0.2673546,1.69512195,1.71153846,-0.378872436086,-0.281848971717,1.437260148441,1.517749738832
7,128,73,q_mod_2^7,73,68,55,0.0198482195,0.0159327926,0.0039154269,44,15,0.64705882,0.27272727,0.37433155,0.0834550648,0.21075962,0.53790348,4.485426,0.0128429656,0.0043453071,0.0084976585,0.33823529,0.47272727,-0.13449198,0.0884510067,-0.30785595,0.03887199,-1.520525,1.94117647,2.23636364,-0.29518717,1.13235294,1.6,0.002192196178,-0.202268065309,1.620009815341,1.309960125083
7,128,75,q_mod_2^7,75,36,54,0.0105078809,0.0156431054,-0.0051352245,1,22,0.02777778,0.40740741,-0.37962963,0.0722567274,-0.52125282,-0.23800644,-5.2539,0.0002918856,0.006373117,-0.0060812315,0.88888889,0.44444444,0.44444444,0.0855333732,0.27679903,0.61208986,5.196152,3.38888889,2.14814815,1.24074074,1.27777778,1.5,0.488390283009,-0.168721649719,0.976578662377,1.533766252395
7,128,77,q_mod_2^7,77,66,46,0.0192644483,0.0133256083,0.00593884,37,18,0.56060606,0.39130435,0.16930171,0.0943936765,-0.01570989,0.35431332,1.79357,0.0107997665,0.0052143685,0.005585398,0.24242424,0.45652174,-0.2140975,0.0904230903,-0.39132675,-0.03686824,-2.36773,2.12121212,2.13043478,-0.00922266,1.33333333,1.36956522,-0.06411852338,-0.08549329958,0.963381289624,1.358130750598
7,128,79,q_mod_2^7,79,49,48,0.0143023935,0.0139049826,0.0003974108,24,25,0.48979592,0.52083333,-0.03103741,0.1014850084,-0.22994803,0.1678732,-0.305833,0.0070052539,0.0072421784,-0.0002369245,0.48979592,0.39583333,0.09396259,0.1004101242,-0.10284126,0.29076643,0.935788,1.71428571,1.70833333,0.00595238,1.57142857,1.29166667,-0.394148088791,-0.202645548538,1.144711294312,1.298957647807
7,128,81,q_mod_2^7,81,74,47,0.021599533,0.0136152955,0.0079842375,33,16,0.44594595,0.34042553,0.10552041,0.0900902632,-0.0710565,0.28209733,1.171274,0.0096322242,0.0046349942,0.00499723,0.31081081,0.4893617,-0.17855089,0.0906169756,-0.35616016,-0.00094162,-1.970391,2.05405405,2.5106383,-0.45658424,1.48648649,1.59574468,-0.1975065662,-0.088109697558,1.216426287678,1.411023690887
7,128,83,q_mod_2^7,83,23,51,0.0067133684,0.014774044,-0.0080606757,1,24,0.04347826,0.47058824,-0.42710997,0.0818117878,-0.58746108,-0.26675887,-5.220641,0.0002918856,0.0069524913,-0.0066606057,0.82608696,0.41176471,0.41432225,0.1048604252,0.20879582,0.61984868,3.951178,3.56521739,2.2745098,1.29070759,1.34782609,1.39215686,0.511330461961,-0.042735240769,0.705389818934,1.376792481359
7,128,85,q_mod_2^7,85,66,46,0.0192644483,0.0133256083,0.00593884,34,20,0.51515152,0.43478261,0.08036891,0.0955338676,-0.10687747,0.26761529,0.841261,0.0099241097,0.0057937428,0.004130367,0.36363636,0.43478261,-0.07114625,0.0940662273,-0.25551605,0.11322356,-0.756342,2.25757576,2.45652174,-0.19894598,1.34848485,1.39130435,-0.019330154082,0.03165516653,1.249657556045,1.376847230706
7,128,87,q_mod_2^7,87,46,55,0.0134267367,0.0159327926,-0.0025060559,15,23,0.32608696,0.41818182,-0.09209486,0.0959218845,-0.28010176,0.09591203,-0.960103,0.0043782837,0.0066628042,-0.0022845205,0.39130435,0.43636364,-0.04505929,0.0982332226,-0.2375964,0.14747783,-0.458697,2.04347826,2.25454545,-0.21106719,1.60869565,1.4,-0.28650359508,-0.056266536322,1.883895201849,1.123496913599
7,128,89,q_mod_2^7,89,89,51,0.0259778167,0.014774044,0.0112037727,57,22,0.64044944,0.43137255,0.20907689,0.0860055871,0.04050594,0.37764784,2.430969,0.0166374781,0.006373117,0.0102643611,0.23595506,0.41176471,-0.17580965,0.0823099359,-0.33713712,-0.01448218,-2.135947,2.58426966,2.1372549,0.44701476,1.34831461,1.54901961,0.113251148982,-0.20711628393,1.144152964244,1.481127271049
7,128,91,q_mod_2^7,91,42,44,0.0122591944,0.0127462341,-0.0004870397,2,19,0.04761905,0.43181818,-0.38419913,0.0815840765,-0.54410392,-0.22429434,-4.709242,0.0005837712,0.0055040556,-0.0049202845,0.9047619,0.38636364,0.51839827,0.0862551456,0.34933818,0.68745835,6.010056,2.73809524,2.31818182,0.41991342,1.47619048,1.54545455,0.086984958134,-0.131285619342,0.868954929535,1.527010143756
7,128,93,q_mod_2^7,93,49,77,0.0143023935,0.0223059096,-0.0080035162,38,34,0.7755102,0.44155844,0.33395176,0.0821908667,0.17285766,0.49504586,4.063125,0.0110916521,0.0098493627,0.0012422894,0.16326531,0.41558442,-0.25231911,0.0770854196,-0.40340653,-0.10123169,-3.27324,1.40816327,2.31168831,-0.90352505,1.08163265,1.38961039,-0.178769198262,-0.025895572424,1.200849991404,1.336250948776
7,128,95,q_mod_2^7,95,51,45,0.0148861646,0.0130359212,0.0018502434,5,18,0.09803922,0.4,-0.30196078,0.0840666785,-0.46673147,-0.13719009,-3.59192,0.0014594279,0.0052143685,-0.0037549406,0.8627451,0.51111111,0.35163399,0.0887394743,0.17770462,0.52556336,3.962543,2.88235294,2.64444444,0.2379085,1.25490196,1.31111111,0.298861934143,0.163436982485,1.15087357922,1.356300356286
7,128,97,q_mod_2^7,97,29,54,0.0084646818,0.0156431054,-0.0071784236,16,17,0.55172414,0.31481481,0.23690932,0.1119062053,0.01757316,0.45624549,2.117035,0.0046701693,0.0049246813,-0.0002545121,0.24137931,0.61111111,-0.3697318,0.1035148684,-0.57262094,-0.16684266,-3.571775,2.10344828,2.16666667,-0.06321839,1.55172414,1.14814815,-0.222698176983,0.08267208248,0.986150836629,1.037077999325
7,128,99,q_mod_2^7,99,33,44,0.0096322242,0.0127462341,-0.0031140099,6,21,0.18181818,0.47727273,-0.29545455,0.1008859142,-0.49319094,-0.09771815,-2.928601,0.0017513135,0.0060834299,-0.0043321164,0.81818182,0.40909091,0.40909091,0.100009391,0.2130725,0.60510932,4.090525,2.12121212,2.0,0.12121212,1.36363636,1.40909091,-0.08512281251,-0.165777174573,1.227232679914,1.420882815736
7,128,101,q_mod_2^7,101,56,51,0.0163455925,0.014774044,0.0015715485,30,25,0.53571429,0.49019608,0.04551821,0.0966518747,-0.14391947,0.23495588,0.47095,0.0087565674,0.0072421784,0.001514389,0.35714286,0.33333333,0.02380952,0.0919627789,-0.15643752,0.20405657,0.258904,2.73214286,1.98039216,0.7517507,1.375,1.37254902,0.154711281178,-0.148398563143,1.994159445818,1.350223539602
7,128,103,q_mod_2^7,103,56,49,0.0163455925,0.0141946698,0.0021509228,23,21,0.41071429,0.42857143,-0.01785714,0.0965393557,-0.20707428,0.17135999,-0.184973,0.0067133684,0.0060834299,0.0006299385,0.35714286,0.36734694,-0.01020408,0.0940360355,-0.19451471,0.17410655,-0.108512,2.10714286,2.2244898,-0.11734694,1.64285714,1.3877551,-0.284367363664,-0.0599655407,1.159944223306,1.03307488079
7,128,105,q_mod_2^7,105,35,64,0.0102159953,0.0185399768,-0.0083239815,23,23,0.65714286,0.359375,0.29776786,0.1001727373,0.10142929,0.49410642,2.972544,0.0067133684,0.0066628042,5.05642e-05,0.25714286,0.546875,-0.28973214,0.0965900806,-0.4790487,-0.10041558,-2.999606,1.65714286,2.640625,-0.98348214,1.22857143,1.25,-0.179667095147,0.204247325398,1.120592946538,1.111871042622
7,128,107,q_mod_2^7,107,16,61,0.0046701693,0.0176709154,-0.0130007461,0,29,0.0,0.47540984,-0.47540984,0.0639409722,-0.60073414,-0.35008553,-7.435136,0.0,0.008400927,-0.008400927,0.6875,0.39344262,0.29405738,0.1316812671,0.03596209,0.55215266,2.2331,3.8125,2.13114754,1.68135246,1.9375,1.39344262,0.202863442807,-0.101754857271,1.604795074717,1.135061333147
7,128,109,q_mod_2^7,109,73,50,0.0213076474,0.0144843569,0.0068232905,37,19,0.50684932,0.38,0.12684932,0.0901998608,-0.04994241,0.30364104,1.406314,0.0107997665,0.0055040556,0.0052957109,0.31506849,0.44,-0.12493151,0.0887928432,-0.29896548,0.04910247,-1.407,2.15068493,2.3,-0.14931507,1.30136986,1.42,-0.030012889854,-0.051699247746,1.084838021909,1.235388088919
7,128,111,q_mod_2^7,111,68,64,0.0198482195,0.0185399768,0.0013082427,37,22,0.54411765,0.34375,0.20036765,0.084691368,0.03437257,0.36636273,2.365857,0.0107997665,0.006373117,0.0044266495,0.35294118,0.453125,-0.10018382,0.0850314914,-0.26684555,0.0664779,-1.178197,1.67647059,2.09375,-0.41727941,1.67647059,1.453125,-0.482290297696,-0.15828692665,1.436070393441,1.206120241886
7,128,113,q_mod_2^7,113,68,67,0.0198482195,0.0194090382,0.0004391813,46,26,0.67647059,0.3880597,0.28841089,0.082236372,0.1272276,0.44959418,3.507096,0.0134267367,0.0075318656,0.0058948711,0.19117647,0.43283582,-0.24165935,0.0770581346,-0.39269329,-0.09062541,-3.136065,1.58823529,2.35820896,-0.76997366,1.29411765,1.41791045,-0.253039799585,-0.026649180181,1.677873245033,1.095284677193
7,128,115,q_mod_2^7,115,38,55,0.0110916521,0.0159327926,-0.0048411405,22,26,0.57894737,0.47272727,0.1062201,0.1046272439,-0.0988493,0.31128949,1.015224,0.0064214828,0.0075318656,-0.0011103828,0.36842105,0.41818182,-0.04976077,0.1026989929,-0.25105079,0.15152926,-0.48453,1.94736842,2.10909091,-0.16172249,2.31578947,1.34545455,-0.81559292087,-0.077435251289,2.293176233462,1.381217229579
7,128,117,q_mod_2^7,117,55,46,0.0160537069,0.0133256083,0.0027280986,32,18,0.58181818,0.39130435,0.19051383,0.0979881721,-0.00154298,0.38257065,1.944253,0.0093403386,0.0052143685,0.0041259701,0.38181818,0.5,-0.11818182,0.0986219689,-0.31148088,0.07511724,-1.198332,1.96363636,2.15217391,-0.18853755,1.12727273,1.39130435,0.014820502131,-0.091747257677,0.800435618288,1.385027120032
7,128,119,q_mod_2^7,119,42,55,0.0122591944,0.0159327926,-0.0036735982,12,26,0.28571429,0.47272727,-0.18701299,0.0969072617,-0.37695122,0.00292525,-1.929814,0.003502627,0.0075318656,-0.0040292386,0.5,0.41818182,0.08181818,0.1018632539,-0.1178338,0.28147016,0.803216,2.92857143,2.18181818,0.74675325,1.78571429,1.34545455,-0.050329074282,-0.04794687979,1.211483493769,1.365657964468
7,128,121,q_mod_2^7,121,25,56,0.0072971395,0.0162224797,-0.0089253402,13,21,0.52,0.375,0.145,0.1190347338,-0.08830808,0.37830808,1.218132,0.0037945126,0.0060834299,-0.0022889173,0.44,0.48214286,-0.04214286,0.1196436019,-0.27664432,0.1923586,-0.352237,2.16,2.73214286,-0.57214286,1.08,1.5,0.127206233469,0.068067828098,2.205566420006,1.480738307758
7,128,123,q_mod_2^7,123,22,50,0.0064214828,0.0144843569,-0.0080628741,1,14,0.04545455,0.28,-0.23454545,0.0774867818,-0.38641955,-0.08267136,-3.026909,0.0002918856,0.0040556199,-0.0037637343,0.95454545,0.48,0.47454545,0.0834517906,0.31097994,0.63811096,5.686462,2.22727273,2.5,-0.27272727,1.13636364,1.64,0.115421235018,-0.123098605848,0.77300677186,1.263656017477
7,128,125,q_mod_2^7,125,68,44,0.0198482195,0.0127462341,0.0071019854,30,19,0.44117647,0.43181818,0.00935829,0.0959257511,-0.17865618,0.19737276,0.097558,0.0087565674,0.0055040556,0.0032525118,0.44117647,0.36363636,0.07754011,0.0942591576,-0.10720784,0.26228806,0.822627,2.61764706,2.5,0.11764706,1.32352941,1.40909091,0.143963991799,0.036955379481,1.3976864113,1.103114803461
7,128,127,q_mod_2^7,127,71,54,0.0207238762,0.0156431054,0.0050807708,29,18,0.4084507,0.33333333,0.07511737,0.0867081714,-0.09483065,0.24506539,0.866324,0.0084646818,0.0052143685,0.0032503134,0.43661972,0.5,-0.06338028,0.0899676502,-0.23971688,0.11295631,-0.704479,2.18309859,2.53703704,-0.35393845,1.6056338,1.51851852,-0.22777005614,-0.023876833243,1.523708646355,1.263803393976
8,256,1,q_mod_2^8,1,43,21,0.01255108,0.0060834299,0.0064676501,23,7,0.53488372,0.33333333,0.20155039,0.1279361742,-0.04920451,0.45230529,1.575398,0.0067133684,0.00202781,0.0046855584,0.39534884,0.52380952,-0.12846069,0.1320493314,-0.38727738,0.130356,-0.972823,2.23255814,2.42857143,-0.19601329,1.13953488,1.42857143,0.115359125473,-0.005509281109,1.715817802194,1.205328084053
