k,modulus,residue,partition,bucket,real_count,model_count,real_bucket_share,model_bucket_share,bucket_share_diff_real_minus_model,real_tail_one_count,model_tail_one_count,real_tail_one_fraction,model_tail_one_fraction,tail_one_diff_real_minus_model,tail_one_diff_se,tail_one_diff_ci95_low,tail_one_diff_ci95_high,tail_one_diff_z,tail_one_success_share_real,tail_one_success_share_model,tail_one_success_share_diff,real_expansive_fraction,model_expansive_fraction,expansive_diff_real_minus_model,expansive_diff_se,expansive_diff_ci95_low,expansive_diff_ci95_high,expansive_diff_z,real_avg_tail,model_avg_tail,avg_tail_diff_real_minus_model,real_avg_exit_v2,model_avg_exit_v2,real_avg_local_log,model_avg_local_log,real_avg_before_log,model_avg_before_log
7,128,81,current_mod_2^7,81,50,51,0.014594279,0.014774044,-0.000179765,50,51,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.014594279,0.014774044,-0.000179765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.25490196,-0.287682014078,-0.464366647889,1.159194585635,1.596989373271
7,128,83,current_mod_2^7,83,27,57,0.0078809107,0.0165121669,-0.0086312562,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.77192982,-0.77192982,0.055575801,-0.88085839,-0.66300125,-13.889675,2.0,2.0,0.0,2.0,1.35087719,-0.575363979446,-0.125426501382,1.349390658194,1.316899093147
7,128,85,current_mod_2^7,85,0,55,0.0,0.0159327926,-0.0159327926,0,55,0.0,1.0,-1.0,0.0,-1.0,-1.0,0.0,0.0,0.0159327926,-0.0159327926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,0.0,1.25454545,0.0,-0.464119536594,0.0,1.363270072304
7,128,87,current_mod_2^7,87,39,70,0.0113835377,0.0202780997,-0.008894562,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.65714286,-0.65714286,0.0567332256,-0.76833998,-0.54594573,-11.583034,3.0,3.0,0.0,3.0,1.58571429,-0.863046112863,0.117261938008,1.585034145138,1.312737844796
7,128,89,current_mod_2^7,89,53,46,0.0154699358,0.0133256083,0.0021443274,53,46,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0154699358,0.0133256083,0.0021443274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.2826087,-0.287681912673,-0.483571493045,1.043962905033,1.585584549357
7,128,91,current_mod_2^7,91,57,53,0.0166374781,0.0153534183,0.0012840598,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.77358491,0.22641509,0.0574868811,0.11374081,0.33908938,3.938552,2.0,2.0,0.0,1.0,1.30188679,0.117783270648,-0.091468943381,1.155632107612,1.408991183746
7,128,93,current_mod_2^7,93,53,38,0.0154699358,0.0110081112,0.0044618245,53,38,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0154699358,0.0110081112,0.0044618245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,1.42105263,-0.980829077121,-0.579533516898,1.857254863472,1.504106595391
7,128,95,current_mod_2^7,95,67,80,0.0195563339,0.023174971,-0.0036186371,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49253731,0.7875,-0.29496269,0.0763040559,-0.44451864,-0.14540674,-3.865623,5.0,5.0,0.0,2.58208955,1.8,0.237557792715,0.779660615533,0.968091065305,1.171433586706
7,128,97,current_mod_2^7,97,82,49,0.0239346176,0.0141946698,0.0097399479,82,49,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0239346176,0.0141946698,0.0097399479,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.30612245,-0.287681885162,-0.499869984868,1.369162785249,1.31044020129
7,128,99,current_mod_2^7,99,0,56,0.0,0.0162224797,-0.0162224797,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.73214286,-0.73214286,0.0,-0.73214286,-0.73214286,0.0,0.0,2.0,-2.0,0.0,1.39285714,0.0,-0.154524785278,0.0,1.303207687553
7,128,101,current_mod_2^7,101,44,49,0.0128429656,0.0141946698,-0.0013517042,44,49,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0128429656,0.0141946698,-0.0013517042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,3.0,1.42857143,-1.673976419211,-0.584745149835,3.004557206166,1.505929810595
7,128,103,current_mod_2^7,103,57,81,0.0166374781,0.0234646582,-0.0068271801,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.69135802,0.30864198,0.0513258901,0.20804323,0.40924072,6.013378,3.0,3.0,0.0,1.0,1.43209877,0.523248377058,0.223740102782,0.89033237281,1.285949660662
7,128,105,current_mod_2^7,105,92,39,0.0268534734,0.0112977984,0.0155556751,92,39,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0268534734,0.0112977984,0.0155556751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.25641026,-0.287681916959,-0.465412118749,1.541276395195,1.23334122853
7,128,107,current_mod_2^7,107,76,56,0.0221833041,0.0162224797,0.0059608244,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.66071429,0.33928571,0.0632696777,0.21527715,0.46329428,5.362533,2.0,2.0,0.0,1.0,1.51785714,0.117785422836,-0.241168182848,0.91075655875,1.365933641125
7,128,109,current_mod_2^7,109,34,53,0.0099241097,0.0153534183,-0.0054293086,34,53,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0099241097,0.0153534183,-0.0054293086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,1.28301887,-0.980829234545,-0.483855802799,2.158017335314,1.274275413743
7,128,111,current_mod_2^7,111,74,60,0.021599533,0.0173812283,0.0042183047,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9,0.1,0.0387298335,0.02408953,0.17591047,2.581989,4.0,4.0,0.0,1.0,1.46666667,0.92871372705,0.605244567611,1.057292355235,0.987310769869
7,128,113,current_mod_2^7,113,44,47,0.0128429656,0.0136152955,-0.0007723299,44,47,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0128429656,0.0136152955,-0.0007723299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.42553191,-0.287682022935,-0.582638319499,1.88372365246,1.720239967264
7,128,115,current_mod_2^7,115,22,48,0.0064214828,0.0139049826,-0.0074834998,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.77083333,-0.77083333,0.0606646014,-0.88973595,-0.65193071,-12.706477,2.0,2.0,0.0,2.0,1.22916667,-0.575363884767,-0.041063193222,1.008643951096,1.272791345073
7,128,117,current_mod_2^7,117,15,37,0.0043782837,0.0107184241,-0.0063401404,15,37,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0043782837,0.0107184241,-0.0063401404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,4.0,1.35135135,-2.367123604322,-0.531220271027,3.184450199074,1.556449129722
7,128,119,current_mod_2^7,119,65,74,0.0189725628,0.0214368482,-0.0024642854,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.60810811,-0.60810811,0.0567489299,-0.71933601,-0.49688021,-10.715763,3.0,3.0,0.0,2.0,1.52702703,-0.169898861327,0.157940845902,1.946909501275,1.263090273017
7,128,121,current_mod_2^7,121,77,39,0.0224751897,0.0112977984,0.0111773913,77,39,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0224751897,0.0112977984,0.0111773913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.28205128,-0.287681999312,-0.483185123379,1.393796360831,1.099282121533
7,128,123,current_mod_2^7,123,60,52,0.0175131349,0.0150637312,0.0024494037,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.69230769,0.30769231,0.0640038688,0.18224472,0.43313989,4.807402,2.0,2.0,0.0,1.0,1.51923077,0.11778320222,-0.242120308096,0.992244699453,1.503517725797
7,128,125,current_mod_2^7,125,37,31,0.0107997665,0.0089803013,0.0018194652,37,31,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0107997665,0.0089803013,0.0018194652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,1.35483871,-0.980829220325,-0.533637523618,2.141534232061,1.34315742314
7,128,127,current_mod_2^7,127,68,77,0.0198482195,0.0223059096,-0.0024576901,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.98701299,0.01298701,0.0129024061,-0.0123017,0.03827573,1.006557,8.14705882,7.90909091,0.23796791,1.63235294,1.81818182,2.171887547864,1.946592799474,0.781088137601,1.041786721719
8,256,1,current_mod_2^8,1,27,15,0.0078809107,0.0043453071,0.0035356036,27,15,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0078809107,0.0043453071,0.0035356036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.33333333,-0.287681973646,-0.518731132638,0.909953624184,1.423055434704
8,256,3,current_mod_2^8,3,19,31,0.005545826,0.0089803013,-0.0034344752,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.87096774,-0.87096774,0.0602100984,-0.98897953,-0.75295595,-14.465476,2.0,2.0,0.0,3.0,1.25806452,-1.268511295549,-0.061093656101,2.199257250166,1.226181288593
8,256,5,current_mod_2^8,5,7,21,0.0020431991,0.0060834299,-0.0040402308,7,21,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0020431991,0.0060834299,-0.0040402308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,3.0,1.28571429,-1.673976314844,-0.48572412404,2.51201661827,1.949053143341
8,256,7,current_mod_2^8,7,71,29,0.0207238762,0.008400927,0.0123229492,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.89655172,0.10344828,0.0565523042,-0.00739424,0.21429079,1.82925,3.0,3.0,0.0,1.0,1.10344828,0.523248325865,0.451543263017,1.26880750819,1.111481536654
8,256,9,current_mod_2^8,9,23,27,0.0067133684,0.0078215527,-0.0011081844,23,27,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0067133684,0.0078215527,-0.0011081844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.25925926,-0.287682007087,-0.467386897041,1.741050525689,1.529249241269
8,256,11,current_mod_2^8,11,39,37,0.0113835377,0.0107184241,0.0006651136,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.78378378,0.21621622,0.0676770479,0.0835692,0.34886323,3.194823,2.0,2.0,0.0,1.0,1.37837838,0.11778315666,-0.144488870501,1.057696746894,0.999226704215
8,256,13,current_mod_2^8,13,9,20,0.0026269702,0.0057937428,-0.0031667725,9,20,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0026269702,0.0057937428,-0.0031667725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,1.3,-0.980829224275,-0.49562622662,1.76524053721,1.20420157699
8,256,15,current_mod_2^8,15,27,31,0.0078809107,0.0089803013,-0.0010993906,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.90322581,-0.90322581,0.0531003156,-1.00730243,-0.79914919,-17.009801,4.0,4.0,0.0,4.0,1.5483871,-1.150728238639,0.548600281888,2.552776612153,0.668670710851
8,256,17,current_mod_2^8,17,41,19,0.0119673088,0.0055040556,0.0064632532,41,19,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0119673088,0.0055040556,0.0064632532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.68421053,-0.28768203039,-0.761940669677,1.577423688937,1.474564385288
8,256,19,current_mod_2^8,19,11,21,0.0032107414,0.0060834299,-0.0028726885,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.71428571,-0.71428571,0.0985807942,-0.90750407,-0.52106736,-7.245688,2.0,2.0,0.0,2.0,1.38095238,-0.575363994985,-0.146273033128,0.967376268092,0.842250989474
8,256,21,current_mod_2^8,21,2,21,0.0005837712,0.0060834299,-0.0054996587,2,21,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0005837712,0.0060834299,-0.0054996587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,5.0,1.66666667,-3.060270786765,-0.749780192825,3.26404829827,1.868992997159
8,256,23,current_mod_2^8,23,4,32,0.0011675423,0.0092699884,-0.0081024461,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.625,-0.625,0.0855816496,-0.79274003,-0.45725997,-7.302967,3.0,3.0,0.0,4.0,1.46875,-1.556193372065,0.198335402877,2.11279740698,1.504405031651
8,256,25,current_mod_2^8,25,45,29,0.0131348511,0.008400927,0.0047339241,45,29,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0131348511,0.008400927,0.0047339241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.31034483,-0.287681973331,-0.502796714695,1.05138675654,1.392370467604
8,256,27,current_mod_2^8,27,53,27,0.0154699358,0.0078215527,0.0076483831,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.62962963,0.37037037,0.0929348954,0.18821798,0.55252277,3.985267,2.0,2.0,0.0,1.0,1.48148148,0.117783169533,-0.215954495724,0.976603391063,1.30105684536
8,256,29,current_mod_2^8,29,11,24,0.0032107414,0.0069524913,-0.0037417499,11,24,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0032107414,0.0069524913,-0.0037417499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,1.20833333,-0.980829044972,-0.432087735068,2.074613152931,1.205191620946
8,256,31,current_mod_2^8,31,52,32,0.0151780502,0.0092699884,0.0059080618,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.78125,0.21875,0.0730792458,0.07551468,0.36198532,2.993326,5.0,5.0,0.0,1.0,1.84375,1.334178943041,0.749335426383,1.166567528248,1.063142117732
8,256,33,current_mod_2^8,33,45,26,0.0131348511,0.0075318656,0.0056029856,45,26,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0131348511,0.0075318656,0.0056029856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.26923077,-0.287682011092,-0.474298621064,1.157263277445,1.627354302592
8,256,35,current_mod_2^8,35,5,35,0.0014594279,0.0101390498,-0.0086796219,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.65714286,-0.65714286,0.0802328971,-0.81439934,-0.49988638,-8.190442,2.0,2.0,0.0,4.0,1.45714286,-1.961658500882,-0.199084246885,3.983359528727,1.40154385997
8,256,37,current_mod_2^8,37,13,30,0.0037945126,0.0086906141,-0.0048961016,13,30,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0037945126,0.0086906141,-0.0048961016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,3.0,1.26666667,-1.673976415148,-0.472521320601,2.238920870213,1.400263020973
8,256,39,current_mod_2^8,39,15,27,0.0043782837,0.0078215527,-0.003443269,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.59259259,0.40740741,0.094560702,0.22206843,0.59274638,4.308422,3.0,3.0,0.0,1.0,1.40740741,0.523248406195,0.240854847981,0.6861309454,1.032175105428
8,256,41,current_mod_2^8,41,33,24,0.0096322242,0.0069524913,0.0026797329,33,24,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0096322242,0.0069524913,0.0026797329,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.45833333,-0.287681981462,-0.605374530208,0.887685429679,1.37609031171
8,256,43,current_mod_2^8,43,30,29,0.0087565674,0.008400927,0.0003556404,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.82758621,0.17241379,0.0701445004,0.03493057,0.30989701,2.45798,2.0,2.0,0.0,1.0,1.20689655,0.117783326704,-0.025626725839,0.735712061602,1.070722687643
8,256,45,current_mod_2^8,45,15,20,0.0043782837,0.0057937428,-0.001415459,15,20,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0043782837,0.0057937428,-0.001415459,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,1.25,-0.980829193598,-0.460968867592,1.618458401911,1.651308374052
8,256,47,current_mod_2^8,47,42,29,0.0122591944,0.008400927,0.0038582674,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.96551724,0.03448276,0.0338830127,-0.03192795,0.10089346,1.0177,4.0,4.0,0.0,1.0,1.31034483,0.928713724849,0.71359860963,0.897917237084,1.030719133904
8,256,49,current_mod_2^8,49,16,15,0.0046701693,0.0043453071,0.0003248622,16,15,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0046701693,0.0043453071,0.0003248622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.46666667,-0.287681996586,-0.611150756713,0.852494730496,1.429379250281
8,256,51,current_mod_2^8,51,27,24,0.0078809107,0.0069524913,0.0009284194,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.79166667,-0.79166667,0.0828981693,-0.95414708,-0.62918625,-9.549869,2.0,2.0,0.0,2.0,1.29166667,-0.575363863328,-0.084384892007,1.387494976149,1.165539993701
8,256,53,current_mod_2^8,53,3,23,0.0008756567,0.0066628042,-0.0057871474,3,23,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0008756567,0.0066628042,-0.0057871474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,4.0,1.34782609,-2.367123610909,-0.528776743951,3.389998503261,1.27145910029
8,256,55,current_mod_2^8,55,48,37,0.0140105079,0.0107184241,0.0032920838,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.51351351,-0.51351351,0.0821694664,-0.67456567,-0.35246136,-6.249444,3.0,3.0,0.0,2.0,1.7027027,-0.169894889569,0.036171746614,0.918479922333,1.315615140269
8,256,57,current_mod_2^8,57,50,24,0.014594279,0.0069524913,0.0076417877,50,24,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.014594279,0.0069524913,0.0076417877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.45833333,-0.287681918184,-0.605374530208,1.159761475523,1.633197372466
8,256,59,current_mod_2^8,59,25,32,0.0072971395,0.0092699884,-0.0019728489,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8125,0.1875,0.0689981318,0.05226366,0.32273634,2.717465,2.0,2.0,0.0,1.0,1.25,0.117783318365,-0.055503759484,0.508240825261,1.203498196504
8,256,61,current_mod_2^8,61,11,20,0.0032107414,0.0057937428,-0.0025830014,11,20,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0032107414,0.0057937428,-0.0025830014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,1.2,-0.980829199505,-0.426311508564,1.462007413388,1.206702970428
8,256,63,current_mod_2^8,63,31,50,0.009048453,0.0144843569,-0.0054359039,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.70967742,0.96,-0.25032258,0.0861063446,-0.41909102,-0.08155415,-2.907133,6.0,6.0,0.0,2.70967742,1.62,0.554585464551,1.309892216142,1.81923179007,0.915143519876
8,256,65,current_mod_2^8,65,62,24,0.018096906,0.0069524913,0.0111444147,62,24,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.018096906,0.0069524913,0.0111444147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.375,-0.287681998927,-0.547612265162,1.019348030612,1.779861540646
8,256,67,current_mod_2^8,67,25,16,0.0072971395,0.0046349942,0.0026621453,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,-0.75,0.1082531755,-0.96217622,-0.53782378,-6.928203,2.0,2.0,0.0,3.0,1.25,-1.268511198087,-0.055503759484,2.311718572546,1.342453357623
8,256,69,current_mod_2^8,69,8,19,0.0023350846,0.0055040556,-0.003168971,8,19,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0023350846,0.0055040556,-0.003168971,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,3.0,1.21052632,-1.673976419714,-0.433607794675,2.325044315831,1.263411235363
8,256,71,current_mod_2^8,71,45,30,0.0131348511,0.0086906141,0.004444237,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6,0.4,0.0894427191,0.22469227,0.57530773,4.472136,3.0,3.0,0.0,1.0,1.5,0.52324833891,0.176674553485,0.925148897898,1.041286142552
8,256,73,current_mod_2^8,73,42,25,0.0122591944,0.0072421784,0.0050170159,42,25,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0122591944,0.0072421784,0.0050170159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.36,-0.287681939965,-0.537215057453,1.199721184447,1.447710336416
8,256,75,current_mod_2^8,75,33,27,0.0096322242,0.0078215527,0.0018106714,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.62962963,0.37037037,0.0929348954,0.18821798,0.55252277,3.985267,2.0,2.0,0.0,1.0,1.48148148,0.117783580515,-0.215954495724,0.84242615048,1.513305573028
8,256,77,current_mod_2^8,77,5,22,0.0014594279,0.006373117,-0.0049136891,5,22,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0014594279,0.006373117,-0.0049136891,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,1.63636364,-0.980829247518,-0.728775732808,2.794688393156,2.527833743958
8,256,79,current_mod_2^8,79,43,35,0.01255108,0.0101390498,0.0024120302,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.91428571,0.08571429,0.0473187812,-0.00703053,0.1784591,1.811422,4.0,4.0,0.0,2.0,1.48571429,0.235566217075,0.592041764172,1.226287145702,0.829246640032
8,256,81,current_mod_2^8,81,27,28,0.0078809107,0.0081112399,-0.0002303292,27,28,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0078809107,0.0081112399,-0.0002303292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.35714286,-0.287682011113,-0.535234636937,1.254500305304,1.924248689147
8,256,83,current_mod_2^8,83,13,22,0.0037945126,0.006373117,-0.0025786045,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.72727273,-0.72727273,0.0949514487,-0.91337757,-0.54116789,-7.659417,2.0,2.0,0.0,2.0,1.31818182,-0.57536403661,-0.102763794522,1.445629186287,0.987227093547
8,256,85,current_mod_2^8,85,0,26,0.0,0.0075318656,-0.0075318656,0,26,0.0,1.0,-1.0,0.0,-1.0,-1.0,0.0,0.0,0.0075318656,-0.0075318656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,0.0,1.11538462,0.0,-0.367660593286,0.0,1.306758400098
8,256,87,current_mod_2^8,87,17,38,0.0049620549,0.0110081112,-0.0060460564,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.65789474,-0.65789474,0.0769602174,-0.80873676,-0.50705271,-8.548504,3.0,3.0,0.0,3.0,1.68421053,-0.863046137151,0.048989546539,1.52480322333,1.430650325404
8,256,89,current_mod_2^8,89,16,27,0.0046701693,0.0078215527,-0.0031513834,16,27,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0046701693,0.0078215527,-0.0031513834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.25925926,-0.287681972439,-0.467386897041,0.651325770772,1.535619136423
8,256,91,current_mod_2^8,91,29,25,0.0084646818,0.0072421784,0.0012225034,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.76,0.24,0.085416626,0.07258341,0.40741659,2.809757,2.0,2.0,0.0,1.0,1.28,0.117783160473,-0.0762981749,1.768543301879,1.398261906223
8,256,93,current_mod_2^8,93,16,16,0.0046701693,0.0046349942,3.51751e-05,16,16,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0046701693,0.0046349942,3.51751e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,1.5625,-0.980829219115,-0.677577361517,1.616521120419,1.561602670307
8,256,95,current_mod_2^8,95,34,38,0.0099241097,0.0110081112,-0.0010840015,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.78947368,-0.78947368,0.0661348276,-0.91909795,-0.65984942,-11.937336,5.0,5.0,0.0,3.14705882,1.73684211,-0.154049207962,0.8234383322,1.309593760614,1.411778249725
8,256,97,current_mod_2^8,97,36,23,0.0105078809,0.0066628042,0.0038450767,36,23,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0105078809,0.0066628042,0.0038450767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.2173913,-0.287681820189,-0.438366242139,0.854537439653,1.272274297562
8,256,99,current_mod_2^8,99,0,30,0.0,0.0086906141,-0.0086906141,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,-0.7,0.0,-0.7,-0.7,0.0,0.0,2.0,-2.0,0.0,1.36666667,0.0,-0.136370930549,0.0,1.070366842085
8,256,101,current_mod_2^8,101,22,23,0.0064214828,0.0066628042,-0.0002413214,22,23,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0064214828,0.0066628042,-0.0002413214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,3.0,1.73913043,-1.673976415475,-0.800008249387,2.744354542782,1.7183906078
8,256,103,current_mod_2^8,103,26,39,0.0075890251,0.0112977984,-0.0037087733,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.74358974,0.25641026,0.0699201077,0.11936685,0.39345367,3.667189,3.0,3.0,0.0,1.0,1.41025641,0.523248430987,0.238880069689,0.685933361321,1.254241394709
8,256,105,current_mod_2^8,105,60,21,0.0175131349,0.0060834299,0.011429705,60,21,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0175131349,0.0060834299,0.011429705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.14285714,-0.287682029305,-0.386703098246,1.896516249052,1.033493185347
