iteration,source_permutation_diff,source_permutation_abs_ge_observed,bootstrap_diff
4961,0.0002054674,0,0.0706900958
4962,-0.0013685986,0,0.0195988251
4963,0.0238852361,0,0.0393864993
4964,4.4222e-05,0,0.0438854539
4965,-0.0124183457,0,0.0572204367
4966,-0.003277685,0,0.0527645296
4967,0.0101016661,0,0.045819918
4968,-0.003195489,0,0.0389255508
4969,-0.0021967429,0,0.0420992928
4970,-3.79651e-05,0,0.0501289595
4971,-0.0098393851,0,0.0130531657
4972,0.0138408609,0,0.0568490838
4973,-0.0106736488,0,0.0473971162
4974,-0.0168182578,0,0.0546379118
4975,-0.022219787,0,0.0515005477
4976,-0.019729028,0,0.0339321641
4977,-0.0053542766,0,0.0495668545
4978,-0.0061002704,0,0.0339053122
4979,0.0083536829,0,0.0553572254
4980,-0.0175702258,0,0.0346001848
4981,-0.0081829958,0,0.0388747207
4982,0.0145833765,0,0.0384398654
4983,-0.0021998519,0,0.0273521249
4984,-0.0080186277,0,0.035208751
4985,0.0032807921,0,0.0496841847
4986,0.0313633873,0,0.0560291904
4987,0.0044470577,0,0.0649529237
4988,0.0148330824,0,0.0580989677
4989,0.0046145754,0,0.0518072612
4990,0.0033692633,0,0.0794256508
4991,0.0033661089,0,0.0469507101
4992,-0.0172353263,0,0.0487145973
4993,0.0043617331,0,0.0217747711
4994,-0.0052690163,0,0.02662624
4995,-0.0134170759,0,0.0462391213
4996,0.0020386124,0,0.0624128639
4997,0.0125889767,0,0.050969495
4998,-0.003941454,0,0.0612609114
4999,0.0046999328,0,0.0787404265
5000,0.0049401894,0,0.0328080742
5001,0.001453911,0,0.0486020092
5002,0.0050318025,0,0.0493540895
5003,-0.021720486,0,0.0543053438
5004,-0.016653758,0,0.0484571343
5005,0.00644145,0,0.0402495284
5006,0.0027814171,0,0.0381385366
5007,-0.0160721896,0,0.0594703409
5008,0.0022029792,0,0.0541948906
5009,0.0103417647,0,0.069151824
5010,-0.0078480235,0,0.0323892658
5011,-0.0060180558,0,0.0417397013
5012,0.0071937811,0,0.0325061109
5013,-0.0089289519,0,0.0514929742
5014,-0.0121686677,0,0.0406694269
5015,-0.0071020585,0,0.0621992335
5016,-0.0069345721,0,0.0454626795
5017,-0.0061064263,0,0.0413828423
5018,0.01051566,0,0.046698386
5019,0.0071905461,0,0.0630685057
5020,-0.0005404711,0,0.0183315001
5021,-0.0083473863,0,0.0529139665
5022,0.0093492809,0,0.0378467364
5023,0.0023704867,0,0.0510371194
5024,-0.0059358459,0,0.0498456407
5025,0.011340506,0,0.0486003583
5026,0.0003760983,0,0.0600996951
5027,0.0135845814,0,0.0167360191
5028,-0.0054395581,0,0.0354750798
5029,0.0195677643,0,0.0408564087
5030,-0.004023658,0,0.0574389829
5031,0.015661147,0,0.0669743574
5032,-0.0041151853,0,0.0423505326
5033,-0.0106736488,0,0.025940671
5034,-0.0191474619,0,0.0560606061
5035,0.0087709419,0,0.0430107961
5036,-0.0009545337,0,0.0694061881
5037,0.0024589907,0,0.0370922493
5038,-0.0026899614,0,0.0499187962
5039,-0.0249602758,0,0.0519181207
5040,0.0033661089,0,0.0268507955
5041,0.0017889206,0,0.0463467799
5042,0.0177442655,0,0.024517605
5043,-0.0174027633,0,0.0521687698
5044,-0.003195489,0,0.0313314228
5045,-0.008100809,0,0.0288969835
5046,-0.0162427114,0,0.0312372509
5047,-0.0021145482,0,0.0589946192
5048,0.0018679748,0,0.0306208043
5049,0.0116788055,0,0.038979441
5050,-0.0112552145,0,0.0556796563
5051,0.0005373442,0,0.0468618172
5052,0.0172448038,0,0.0354944091
5053,-0.0047757991,0,0.0424112005
5054,0.029122531,0,0.0537388367
5055,-0.0061002704,0,0.0550608259
5056,-0.0031986042,0,0.055780495
5057,-0.0026170398,0,0.0410069058
5058,0.0084358474,0,0.0615557324
5059,0.0003729691,0,0.0807717141
5060,-0.0006226578,0,0.0629400075
5061,-0.0186481269,0,0.0455204324
5062,-0.019729028,0,0.0541433273
5063,0.0166599361,0,0.0505505651
5064,-0.0013654839,0,0.0646860375
5065,-0.0192359059,0,0.0257538179
5066,-0.0105884005,0,0.0513975115
5067,-0.0077658206,0,0.0426949343
5068,0.0083505,0,0.0582234307
5069,-0.0018679748,0,0.0659224468
5070,-0.0160752134,0,0.0499329159
5071,-0.003277685,0,0.0661074083
5072,0.0035336191,0,0.0613593382
5073,0.0012042223,0,0.059818193
5074,-0.0008692217,0,0.0474055947
5075,-0.0162427114,0,0.0360718564
5076,0.014415841,0,0.0507099446
5077,-0.0064352082,0,0.0506609889
5078,0.0021207952,0,0.0439127606
5079,0.004535603,0,0.0479614809
5080,-0.0006164125,0,0.0565571744
5081,-0.0081039807,0,0.0529553877
5082,0.0053636717,0,0.0391466006
5083,-0.0256269375,0,0.0527225357
5084,0.0094346642,0,0.051263195
5085,0.0076014313,0,0.064994023
5086,0.0252980518,0,0.057021718
5087,-0.0050254859,0,0.0361412924
5088,0.0017067376,0,0.0403767692
5089,0.0043617331,0,0.0655622455
5090,0.0160752134,0,0.0656295567
5091,-0.0180636767,0,0.0489957074
5092,-0.0012832913,0,0.0456931625
5093,0.0199850507,0,0.0506976086
5094,0.0296186939,0,0.0417574026
5095,-0.010338728,0,0.0541922733
5096,0.0139229743,0,0.0649163127
5097,0.0198208235,0,0.0441319319
5098,-0.0033661089,0,0.0628320468
5099,0.002787694,0,0.0272287375
5100,-0.0045230244,0,0.0346569739
5101,-0.0015360983,0,0.0494165017
5102,0.0036189606,0,0.0406236145
5103,0.0044470577,0,0.0545136522
5104,0.0070262237,0,0.0280362776
5105,-0.0193971334,0,0.0432517055
5106,-0.0034420852,0,0.0369496752
5107,0.0262936985,0,0.0620671114
5108,0.0008754787,0,0.0342000711
5109,-0.0193149203,0,0.0303128923
5110,-0.0324384016,0,0.0412908268
5111,-0.0110055354,0,0.0434329233
5112,0.0036189606,0,0.0408676941
5113,0.0140872271,0,0.0427759273
5114,-0.0195615999,0,0.0496444614
5115,-0.000701722,0,0.0432733486
5116,0.0070230162,0,0.0532401676
5117,-0.003277685,0,0.0584328813
5118,-0.0067670953,0,0.0439377949
5119,0.001042986,0,0.0502223682
5120,0.0029489157,0,0.0317054625
5121,0.0214013829,0,0.0543103913
5122,-0.0069345721,0,0.0408406686
5123,0.0213124612,0,0.0738446803
5124,-0.0061886151,0,0.0315423787
5125,0.0149120842,0,0.0472518731
5126,0.00644145,0,0.0344566397
5127,0.014248328,0,0.049541906
5128,0.0192359059,0,0.0508300604
5129,-0.0040206079,0,0.0488413697
5130,-0.0010336022,0,0.0544007054
5131,-0.0043586226,0,0.0278006025
5132,0.0060274093,0,0.0443947143
5133,0.0051139713,0,0.022875433
5134,-0.0072664567,0,0.0406711133
5135,-0.0017004765,0,0.0402396599
5136,0.0100130172,0,0.0393449127
5137,0.0085148736,0,0.0372139623
5138,-0.0038592533,0,0.0395189437
5139,0.0133348891,0,0.0522513603
5140,-0.0070167757,0,0.0303569452
5141,-0.0070167757,0,0.0529478229
5142,-0.0246312241,0,0.0383894968
5143,0.0139229743,0,0.0570449083
5144,0.0031164185,0,0.0284323406
5145,-0.0112521992,0,0.0508031422
5146,0.0031195673,0,0.0177757128
5147,-0.0051045947,0,0.0492257691
5148,-0.0158255312,0,0.0319674513
5149,0.0152503678,0,0.0627898479
5150,-0.0097601995,0,0.0407179597
5151,0.0066089777,0,0.0428614928
5152,-0.0017826677,0,0.0574342657
5153,-0.0007839124,0,0.041575957
5154,-0.0120012108,0,0.0586000009
5155,-0.0048549128,0,0.0402226742
5156,0.004450231,0,0.0789745405
5157,0.0018711044,0,0.0649484997
5158,0.012096125,0,0.0438778476
5159,0.0068619174,0,0.0329387746
5160,0.0078511195,0,0.0406817953
5161,0.0110939794,0,0.0504428514
5162,-0.0026201792,0,0.0458557838
5163,-0.0017004765,0,0.0498823796
5164,-0.0048611123,0,0.043380355
5165,0.0022061246,0,0.051988913
5166,-0.0157373748,0,0.0474686131
5167,-0.0169856631,0,0.0317285999
5168,0.0051993422,0,0.0508758065
5169,0.0119285251,0,0.0640375416
5170,0.0012926792,0,0.0413570212
5171,0.0066911469,0,0.0514406138
5172,0.0095168197,0,0.0496537495
5173,0.0187364951,0,0.0614912376
5174,0.0009608021,0,0.0345959103
5175,-0.0078511195,0,0.0600843727
5176,-0.0139986404,0,0.0567449429
5177,-0.0059420608,0,0.0549361025
5178,-0.0044470577,0,0.0459309031
5179,-0.0074370628,0,0.048747255
5180,0.004450231,0,0.030455653
5181,0.0060274093,0,0.0510951618
5182,0.014577154,0,0.0664138236
5183,0.003201746,0,0.032820032
5184,-0.0001232802,0,0.043308524
5185,0.0003792306,0,0.0413577575
5186,0.0177377145,0,0.0316634991
5187,-0.0219730686,0,0.0290791311
5188,0.0057745512,0,0.0397654046
5189,-0.0160752134,0,0.0372376172
5190,-0.0126680255,0,0.0629752765
5191,-0.0139986404,0,0.0329910541
5192,-0.0011157944,0,0.0366945993
5193,-0.0133318001,0,0.0439109051
5194,0.0043680625,0,0.0318478257
5195,-0.003195489,0,0.0486815083
5196,-0.0373405895,0,0.0461502906
5197,0.0066943587,0,0.046252171
5198,0.0118430932,0,0.0589646435
5199,0.0270459855,0,0.0361402268
5200,0.0082715235,0,0.0518760301
5201,-0.0077627702,0,0.0532967033
5202,-0.0150764986,0,0.0511868582
5203,-0.0188155678,0,0.0582462122
5204,-0.0196438537,0,0.0609102781
5205,0.0087645603,0,0.0608610858
5206,0.0140839735,0,0.0534678065
5207,-0.0051108034,0,0.0417569326
5208,0.0097633222,0,0.0146813493
5209,0.0222292121,0,0.0361392621
5210,-0.019729028,0,0.0388542011
5211,-0.010841132,0,0.0324381238
5212,-0.0020354754,0,0.0527819632
5213,0.0046177668,0,0.0040558387
5214,-0.0156580648,0,0.0555038195
5215,0.0063561156,0,0.0422377196
5216,0.0083505,0,0.0665669041
5217,-0.0157402891,0,0.0323118402
5218,0.0002939119,0,0.0662294719
5219,-0.0026961166,0,0.0219328647
5220,-0.0218878735,0,0.0402850811
5221,0.015661147,0,0.0398694461
5222,-0.0116723825,0,0.0496611068
5223,0.0017857868,0,0.0511237086
5224,0.0157465088,0,0.0430617502
5225,-0.0094283179,0,0.0322971265
5226,0.015914072,0,0.0362783032
5227,0.0045324019,0,0.0351910616
5228,-0.0133348891,0,0.0539733856
5229,-0.004023658,0,0.0571950326
5230,0.0240527443,0,0.044627866
5231,-0.0072604403,0,0.0334614113
5232,-0.0016151726,0,0.0743398292
5233,-0.0154936488,0,0.0516394814
5234,-0.0051929867,0,0.0421197604
5235,0.0135877984,0,0.0291521146
5236,0.0192327205,0,0.0454685094
5237,-0.0025317299,0,0.0254209928
5238,-0.0048549128,0,0.0549558769
5239,0.0095168197,0,0.0507387355
5240,0.0160783705,0,0.0426927412
5241,-0.0071873708,0,0.0582849087
5242,-0.0044470577,0,0.0590210351
5243,-0.0129999114,0,0.0358250202
5244,-0.0072695551,0,0.0520646665
5245,-0.0100920832,0,0.0574981488
5246,0.0100920832,0,0.0630195084
5247,0.0045292386,0,0.0422385114
5248,0.0111730124,0,0.0596483829
5249,0.0147477106,0,0.0553317255
5250,-0.0216411797,0,0.047741028
5251,0.0022029792,0,0.0330224992
5252,0.0012104965,0,0.0349182801
5253,0.0228074514,0,0.0500054639
5254,0.0007901601,0,0.0391021934
5255,0.0018711044,0,0.0341684196
5256,0.0041942342,0,0.0461366065
5257,-0.0026961166,0,0.0413868118
5258,-0.0038592533,0,0.0540762232
5259,-0.0072664567,0,0.0594764404
5260,0.0178230674,0,0.055838703
5261,0.0054426769,0,0.0521583368
5262,-0.0139103942,0,0.0630338857
5263,-0.0104209579,0,0.0473232283
5264,0.0154146492,0,0.0274773502
5265,0.0159209321,0,0.0321655233
5266,-0.0035273704,0,0.033619612
5267,-0.0102565057,0,0.050768701
5268,-0.0005342216,0,0.0515994453
5269,0.0135877984,0,0.0506132226
5270,0.0055312106,0,0.0601513846
5271,0.0032870881,0,0.0417248591
5272,-0.0041942342,0,0.047582632
5273,-0.0231305443,0,0.0472671117
5274,0.0174058403,0,0.0777732248
5275,-0.0075161383,0,0.0453538826
5276,-0.0296186939,0,0.0352604712
5277,0.0132527113,0,0.0467921962
5278,0.0088498868,0,0.0489128247
5279,0.0103448871,0,0.0501722278
5280,-0.0016214143,0,0.0587701726
5281,-0.0097541965,0,0.0558910872
5282,-0.0009482969,0,0.0509832589
5283,-0.0192359059,0,0.0500794458
5284,0.014172705,0,0.0288234714
5285,-0.0066818444,0,0.0712714861
5286,0.0068586792,0,0.0675327509
5287,-0.0072634185,0,0.0543570759
5288,0.0006320647,0,0.0316175988
5289,0.0009545337,0,0.0482199029
5290,0.0039476737,0,0.0327080586
5291,0.0078575067,0,0.0363322254
5292,-0.0056923683,0,0.0535300109
5293,-0.0188155678,0,0.046201337
5294,0.0198996255,0,0.0512960677
5295,-0.0276212953,0,0.0390343569
5296,-0.0128355115,0,0.0589456585
5297,-0.0104239692,0,0.0401133954
5298,-0.0134962472,0,0.0561412189
5299,-0.0174849917,0,0.0648552579
5300,-0.0036948612,0,0.0368476476
5301,0.0137553749,0,0.0621311542
5302,0.0179084964,0,0.0646296528
5303,0.0084390808,0,0.0436390558
5304,-0.005856738,0,0.0525668228
5305,0.0079364516,0,0.0627480282
5306,-0.0104270668,0,0.0386946874
5307,-0.0101742908,0,0.0422900028
5308,-0.0055280133,0,0.0344539591
5309,0.0110908181,0,0.0409008868
5310,0.002787694,0,0.0501991284
5311,-0.014412721,0,0.0755337233
5312,-0.0161574166,0,0.0455656715
5313,-0.0053573639,0,0.0420692699
5314,0.0072727137,0,0.0452212251
5315,0.0297075597,0,0.0511667152
5316,-0.0119220704,0,0.0343255751
5317,0.0011220355,0,0.0330859364
5318,0.0024558199,0,0.0410128745
5319,0.006444651,0,0.0436374247
5320,0.0002907822,0,0.0048033225
5321,0.0335288055,0,0.0480552557
5322,0.00793966,0,0.0206104632
5323,0.0061064263,0,0.0515014198
5324,-0.0067670953,0,0.0632297764
5325,-0.0115018687,0,0.0281146623
5326,0.0081893691,0,0.0377495766
5327,0.0002148571,0,0.0455227323
5328,0.0109264519,0,0.0393889752
5329,-0.0030342348,0,0.0524512171
5330,-0.0174821012,0,0.0407719158
5331,0.0188219139,0,0.0277649251
5332,0.0157498145,0,0.0589798365
5333,-0.003445175,0,0.033007723
5334,-0.0161574166,0,0.0468035808
5335,0.0028730403,0,0.0529350587
5336,-0.0075983433,0,0.0773059052
5337,-0.0071020585,0,0.04267792
5338,0.0048642725,0,0.0642683498
5339,-0.0118367801,0,0.0433747317
5340,0.0035273704,0,0.0515242803
5341,0.0017857868,0,0.0389128135
5342,-3.79651e-05,0,0.0440172896
5343,0.0101805478,0,0.0553049387
5344,-0.0117545773,0,0.0365856216
5345,-0.0047757991,0,0.0372656955
5346,-0.0118367801,0,0.0444042192
5347,0.0001232802,0,0.0507846675
5348,-0.0040267412,0,0.0341163846
5349,-0.0213946192,0,0.041459854
5350,0.0077689354,0,0.0397425982
5351,-0.011340506,0,0.0469960632
5352,0.0005467384,0,0.0406265472
5353,-0.0140808367,0,0.0309066171
5354,0.0149942862,0,0.0382312534
5355,0.0071083828,0,0.0540031288
5356,0.0057809177,0,0.037498116
5357,0.0130030168,0,0.0359079374
5358,0.0110150969,0,0.0461096985
5359,0.0413354207,0,0.0317020533
5360,-0.0081829958,0,0.0453651906
5361,-0.0083473863,0,0.055870707
5362,0.0215655417,0,0.056715186
5363,-0.0052690163,0,0.0606155748
5364,-0.0024495397,0,0.0349684477
5365,0.0159930212,0,0.0571228243
5366,-0.0011189103,0,0.0386043756
5367,0.0072727137,0,0.0548260099
5368,-0.012083439,0,0.0417364549
5369,-0.0007901601,0,0.0626815
5370,0.0137521079,0,0.0331095817
5371,0.0105945823,0,0.0493934766
5372,-0.0036979831,0,0.0386713079
5373,-0.0046114223,0,0.0522575259
5374,0.005613374,0,0.0441604446
5375,-0.0061033231,0,0.034873345
5376,-0.0053542766,0,0.050398307
5377,-0.0064352082,0,0.0558340546
5378,-0.0010336022,0,0.0506899506
5379,0.0071083828,0,0.0532042843
5380,0.0013780111,0,0.0535709627
5381,-0.0091786343,0,0.0644605616
5382,-0.0100098827,0,0.0293650502
5383,-0.0019501643,0,0.0434511842
5384,-0.0144919669,0,0.0597168754
5385,-0.0076836233,0,0.0409706642
5386,-0.0078480235,0,0.0390546896
5387,-0.0177346594,0,0.0473891605
5388,0.000787033,0,0.0416455006
5389,0.016656778,0,0.0366494347
5390,0.0203168994,0,0.0505680739
5391,-0.0021176629,0,0.0684149601
5392,0.0216443211,0,0.0541646019
5393,0.0100130172,0,0.0257239458
5394,0.0098486834,0,0.0459102323
5395,0.0008723466,0,0.0412012485
5396,-0.0023642353,0,0.0507177389
5397,-0.0103357768,0,0.0658203591
5398,-0.0098455024,0,0.0277049924
5399,-0.0007901601,0,0.0365132969
5400,-0.001447678,0,0.0554073565
5401,0.0282946621,0,0.0517469213
5402,0.0014570456,0,0.0488983313
5403,0.0056955406,0,0.0536166559
5404,-0.0252980518,0,0.0450564543
5405,-0.0183162262,0,0.0290034495
5406,0.0046967515,0,0.0422975112
5407,-0.0002939119,0,0.0360345417
5408,-0.0089289519,0,0.040600812
5409,0.0249729083,0,0.0147703174
5410,-0.0071020585,0,0.0387264946
5411,0.0059452421,0,0.0559287737
5412,-0.0152380701,0,0.0459573045
5413,0.0096022289,0,0.0467656263
5414,-0.0085118005,0,0.0389997024
5415,-0.0038592533,0,0.0532745492
5416,-0.0070959694,0,0.0590966804
5417,0.0085212315,0,0.0457634003
5418,-0.0056892431,0,0.0743522993
5419,-0.0128355115,0,0.0188531595
5420,0.0081893691,0,0.0478494823
5421,-0.003195489,0,0.0538368224
5422,0.0181549299,0,0.0146619693
5423,0.0097665259,0,0.0563377918
5424,0.0056923683,0,0.0616294085
5425,-0.009343046,0,0.0603827911
5426,-0.0070137427,0,0.0588599328
5427,0.0060274093,0,0.0557244206
5428,0.002784544,0,0.0651989679
5429,0.0135845814,0,0.0433831377
5430,-0.0044408217,0,0.0363383701
5431,0.0086001925,0,0.0395417854
5432,0.0070198669,0,0.0541756236
5433,0.0057745512,0,0.0267971497
5434,-0.0045292386,0,0.0400051771
5435,-0.0196438537,0,0.017086411
5436,0.0041973652,0,0.0364351583
5437,4.4222e-05,0,0.0372424461
5438,0.0030342348,0,0.0639037125
5439,0.0229750178,0,0.032415941
5440,0.0050286234,0,0.0669178133
5441,-0.0010367216,0,0.0360565242
5442,-0.0097633222,0,0.0577776857
5443,0.0160816608,0,0.0665775505
5444,0.0034482934,0,0.0622511643
5445,0.0046967515,0,0.0551951731
5446,-0.0056892431,0,0.0700474555
5447,0.0004582846,0,0.0379018135
5448,0.0028730403,0,0.028371975
5449,-0.0092578124,0,0.0438850722
5450,0.0046083074,0,0.0385142043
5451,0.0154114568,0,0.0588364355
5452,0.0100951938,0,0.0391499579
5453,-0.0119131291,0,0.0492623313
5454,-0.0084295903,0,0.0312780572
5455,0.0012104965,0,0.0402581911
5456,0.0175733647,0,0.0468186125
5457,0.0027023608,0,0.0735144182
5458,0.000707974,0,0.0636179309
5459,0.0047789304,0,0.0358706045
5460,0.0081861485,0,0.0459491638
5461,-0.0018711044,0,0.0358111453
5462,-0.0092608368,0,0.045285191
5463,0.0030342348,0,0.0494379972
5464,0.0027023608,0,0.0233396653
5465,-0.0029427144,0,0.0544847853
5466,0.0062771099,0,0.0354963664
5467,0.0088530939,0,0.0320946715
5468,-0.0076836233,0,0.0383253882
5469,-0.0036095686,0,0.0639296768
5470,0.0076899532,0,0.0424354308
5471,-0.0260440249,0,0.0534445025
5472,0.0182403455,0,0.0560427509
5473,-0.0012042223,0,0.0476842105
5474,-0.0100130172,0,0.0555510051
5475,-0.0114196424,0,0.0488904537
5476,-0.001453911,0,0.0440922974
5477,0.0056955406,0,0.0468241058
5478,-0.0157402891,0,0.0639532232
5479,0.0054426769,0,0.0500429288
5480,0.0111761475,0,0.0678587461
5481,0.0112615248,0,0.0328928987
5482,0.0032839265,0,0.0519835155
5483,0.0090206548,0,0.0336078722
5484,-0.0152439664,0,0.047995555
5485,-0.0169886609,0,0.0448361315
5486,0.0016214143,0,0.0381765995
5487,0.0156677007,0,0.0640463154
5488,0.0110939794,0,0.040759879
5489,0.0025348539,0,0.0562026791
5490,0.0005467384,0,0.051025181
5491,-0.0143305196,0,0.0487456432
5492,-0.0112552145,0,0.0309542256
5493,0.0089385121,0,0.0271444012
5494,-0.0179874048,0,0.045224005
5495,-0.0119189912,0,0.0442628354
5496,-0.0094252619,0,0.0597424109
5497,0.0233138438,0,0.0460534112
5498,-0.0052720731,0,0.0568397054
5499,0.0076899532,0,0.0493297025
5500,0.0169096412,0,0.0634489801
5501,-0.0297830876,0,0.0448677402
5502,-0.0281236965,0,0.0635392098
5503,-0.0145742238,0,0.0298086931
5504,0.0001264088,0,0.0422805971
5505,-0.0118398876,0,0.0364007968
5506,-0.0070959694,0,0.0462398695
5507,0.0025348539,0,0.0515241219
5508,0.0098486834,0,0.0794803621
5509,-0.0192296944,0,0.0567962491
5510,-0.0030311045,0,0.0251224386
5511,0.0149152392,0,0.0249315285
5512,0.0092639379,0,0.0533209363
5513,0.0151617693,0,0.0488619688
5514,-0.020228373,0,0.0515065397
5515,0.0134170759,0,0.0326235027
5516,0.0113436815,0,0.0589537451
5517,0.0109264519,0,0.0372224364
5518,-0.0061064263,0,0.0517012939
5519,-0.0106736488,0,0.0539459156
5520,-0.0052751735,0,0.0557221434
5521,0.000707974,0,0.0300831864
5522,-0.0170679141,0,0.0535334372
5523,-0.0175672324,0,0.0513601987
5524,0.0033629823,0,0.06001595
5525,-0.0043617331,0,0.0454658585
5526,-0.0056861651,0,0.0501973324
5527,-0.0078480235,0,0.032205345
5528,0.0012073544,0,0.0386203486
5529,0.0066058062,0,0.0653605881
5530,0.0077721145,0,0.0465920165
5531,-0.0080155039,0,0.024161983
5532,0.0032807921,0,0.0499098672
5533,0.0056923683,0,0.0358062353
5534,0.0129208431,0,0.0525523341
5535,-0.003277685,0,0.058486896
5536,-0.0096749373,0,0.0556990667
5537,-0.0009545337,0,0.0693090743
5538,0.0089320646,0,0.0734629197
5539,0.0024558199,0,0.0410342286
5540,-0.000369843,0,0.0382921029
5541,0.0110118185,0,0.0513725044
5542,0.011593386,0,0.056554726
5543,0.0035336191,0,0.0349414729
5544,0.0084326839,0,0.0406650059
5545,-0.0008629933,0,0.0515843732
5546,-0.003941454,0,0.0600648315
5547,-0.0006226578,0,0.0592900013
5548,-0.0151617693,0,0.0250441514
5549,-0.0080124465,0,0.0439295839
5550,-0.0030311045,0,0.0422670979
5551,-0.0198142849,0,0.0369454851
5552,-0.0063499488,0,0.045005947
5553,-0.0066818444,0,0.0443148542
5554,0.014248328,0,0.053889753
5555,-0.0139955864,0,0.0653689999
5556,0.006523626,0,0.0264987235
5557,-0.0200609267,0,0.0334116722
5558,0.0022061246,0,0.0385536578
5559,-0.026704994,0,0.0392279606
5560,0.0067733203,0,0.0426043904
5561,-0.0057714398,0,0.0502907285
5562,-0.008094667,0,0.0555692538
5563,0.0140018103,0,0.0332389796
5564,0.0063561156,0,0.0506024066
5565,0.0071937811,0,0.0473910786
5566,-0.0018679748,0,0.0453443879
5567,0.0089320646,0,0.0381505137
5568,0.0178230674,0,0.0355349672
5569,0.0139986404,0,0.0466290383
5570,-0.0039445475,0,0.0449753491
5571,0.0137521079,0,0.04300694
5572,-0.0127502339,0,0.0389274881
5573,0.0088530939,0,0.0481556839
5574,0.0109329678,0,0.0392989777
5575,0.0115080168,0,0.0446855842
5576,-0.0051076779,0,0.0205541626
5577,-0.0010367216,0,0.0569681185
5578,0.024305759,0,0.0632720138
5579,-0.0095074847,0,0.056731838
5580,-0.006855498,0,0.0576090326
5581,0.005613374,0,0.0416524698
5582,-0.0131643476,0,0.0573100351
5583,0.0055312106,0,0.0373495655
5584,0.0023704867,0,0.0495638617
5585,-0.0007839124,0,0.0410249651
5586,-0.0208130544,0,0.0559575299
5587,0.0136667636,0,0.0289468232
5588,0.0039508326,0,0.0414453771
5589,-0.0040298578,0,0.0411839715
5590,-0.0097665259,0,0.0344509416
5591,0.0021239451,0,0.0378269287
5592,0.0017036,0,0.036413513
5593,0.0089320646,0,0.0389800676
5594,-0.0154936488,0,0.0582785124
5595,0.0208163431,0,0.0310851764
5596,0.0003760983,0,0.0474464315
5597,-0.0199817921,0,0.0516393983
5598,-0.0112552145,0,0.0350078809
5599,0.0176555337,0,0.0560471991
5600,-0.0090174142,0,0.0538027978
5601,0.0041942342,0,0.0448089827
5602,0.0041151853,0,0.0340961366
5603,-0.0002054674,0,0.0365862593
5604,0.0117577127,0,0.0584523409
5605,0.0096811485,0,0.0499947107
5606,0.0072664567,0,0.0695760775
5607,-4.10934e-05,0,0.0421751422
5608,-0.0228013564,0,0.0443874382
5609,0.0197353318,0,0.0628953839
5610,0.0016245553,0,0.03884392
5611,-0.0028636089,0,0.0383560294
5612,0.0066089777,0,0.0395104534
5613,0.0162459265,0,0.0306427241
5614,0.0086033872,0,0.046310302
5615,-0.000369843,0,0.06648702
5616,0.0089352513,0,0.0570041707
5617,0.0140018103,0,0.0503563868
5618,-0.0015329798,0,0.0279358826
5619,0.0178230674,0,0.0491253917
5620,-0.0240467719,0,0.0379549813
5621,0.0003729691,0,0.0483506228
5622,-0.004108938,0,0.0394317638
5623,-0.007184255,0,0.0433048612
5624,-0.0098393851,0,0.0583516056
5625,-0.0001232802,0,0.0472323204
5626,-0.0129146778,0,0.0493594803
5627,-0.0136667636,0,0.0423937847
5628,0.0167389818,0,0.0476308403
5629,-0.0203899786,0,0.0469145351
5630,0.0112615248,0,0.0260805646
5631,0.0110118185,0,0.0512774384
5632,-0.0106767584,0,0.0376684457
5633,0.0067797699,0,0.0472490663
5634,-0.0149942862,0,0.0446064168
5635,-0.0056039585,0,0.0566179784
5636,0.0186543397,0,0.0472339521
5637,-0.0046052307,0,0.0493636735
5638,0.0017067376,0,0.0586693851
5639,0.0346957136,0,0.0393855708
5640,0.0004582846,0,0.0488338841
5641,-0.0247986825,0,0.0710275359
5642,-0.0079272209,0,0.030781053
5643,-0.0029427144,0,0.0457933125
5644,-0.0018679748,0,0.0479591903
5645,0.0027023608,0,0.0539531791
5646,-0.0136636917,0,0.0523660427
5647,-0.0179786258,0,0.0542527784
5648,-0.0136636917,0,0.0344365483
5649,-0.0176494856,0,0.071602469
5650,0.0081861485,0,0.0228573699
5651,0.0309493642,0,0.0250844488
5652,0.0051171816,0,0.0672370106
5653,0.0015423736,0,0.0585252193
5654,-0.0009545337,0,0.0545660859
5655,-0.0072634185,0,0.0340363601
5656,0.0130851992,0,0.0460657531
5657,-0.004108938,0,0.0413049668
5658,-0.009592724,0,0.0357775484
5659,0.0021176629,0,0.0539435512
5660,0.0046114223,0,0.0518312056
5661,0.0031164185,0,0.0389938559
5662,0.0120106604,0,0.0269679851
5663,-0.0049432975,0,0.0512279488
5664,0.0050286234,0,0.0339114003
5665,-0.0172324528,0,0.0436281616
5666,-0.0016182868,0,0.0476383651
5667,-0.0210596149,0,0.0216533168
5668,-0.0013654839,0,0.0561403021
5669,-0.0101773771,0,0.0440636093
5670,-0.0066879907,0,0.0607698718
5671,-0.0036948612,0,0.0414265624
5672,-0.0004551564,0,0.0355960051
5673,-0.0085148736,0,0.044775556
5674,-0.010838074,0,0.052893844
5675,-0.0021967429,0,0.0531826708
5676,-0.0141630427,0,0.0456721526
5677,0.011258323,0,0.0616949916
5678,0.0027908671,0,0.0501031861
5679,0.0083536829,0,0.0394275211
5680,0.0005467384,0,0.0479664042
5681,0.0097633222,0,0.0491966669
5682,0.0188219139,0,0.0391683344
5683,-0.0099216201,0,0.0545406897
